x,y,yaw
-4.600000,0.150000,0.269296
-5.450000,-2.350000,-1.691386
2.000000,0.800000,2.586006
-6.350000,-0.850000,-0.277997
-2.500000,0.200000,0.127146
-6.350000,-2.800000,-0.957746
2.300000,2.400000,0.132374
-5.150000,3.900000,2.201358
-5.100000,1.350000,-2.285026
1.800000,-0.350000,-2.000229
-5.150000,0.300000,-2.039721
2.500000,-1.850000,-0.621138
-6.350000,4.500000,0.150748
-3.750000,1.700000,0.200869
-5.850000,2.350000,-1.002181
-3.050000,0.850000,2.407701
-5.950000,-0.100000,-0.291532
1.000000,-0.150000,-1.265517
-5.300000,-3.350000,-0.350133
-0.750000,1.400000,-2.469302
1.200000,3.800000,-1.575433
-0.800000,0.600000,0.695022
-5.750000,4.300000,2.544164
-0.400000,0.050000,1.194768
-2.100000,1.800000,2.842581
-6.600000,3.000000,2.621545
1.650000,-0.250000,-2.410898
1.700000,3.600000,-1.676654
-0.550000,0.850000,0.804734
-6.650000,1.050000,-1.088669
0.500000,0.600000,2.121190
1.650000,-0.750000,2.808627
2.350000,-1.300000,1.920248
1.900000,5.250000,1.171974
1.800000,-3.550000,-2.491500
-6.250000,-0.650000,0.589994
-4.250000,1.750000,0.707136
1.100000,-2.850000,1.994935
-5.000000,1.550000,2.400779
2.450000,3.050000,1.555544
2.000000,1.000000,1.190363
-2.150000,1.650000,-2.342360
-6.450000,-2.050000,-0.223938
-6.300000,1.700000,1.634022
1.600000,0.850000,-0.504207
-6.500000,1.150000,1.717925
1.650000,5.500000,-0.443136
-5.000000,-3.050000,3.023465
1.350000,-3.550000,-2.523990
0.950000,4.400000,-2.903571
-5.300000,-1.950000,1.562646
-4.900000,2.300000,2.555064
2.200000,4.150000,0.417779
1.600000,3.200000,1.082629
-5.500000,3.650000,0.226757
-0.800000,0.400000,1.729962
-2.450000,1.850000,-2.330923
-6.200000,2.550000,1.288137
1.700000,5.300000,-2.111899
-2.750000,1.650000,1.183591
-6.100000,1.700000,2.718423
1.500000,3.100000,-1.509238
1.650000,-0.900000,-0.009064
-4.900000,1.700000,1.754542
1.650000,1.900000,1.704335
-6.300000,-0.450000,-3.089669
-0.750000,0.600000,3.085661
-6.050000,2.100000,2.518700
-4.300000,0.800000,-2.828044
-6.300000,1.750000,-2.673571
0.450000,1.200000,-1.988815
1.350000,1.350000,3.129538
1.150000,-3.600000,-2.765090
-5.450000,-2.950000,-0.022705
-6.650000,4.250000,-2.586052
1.400000,1.900000,-3.001182
-3.600000,0.650000,0.403511
-5.900000,5.150000,-0.709160
-3.850000,0.600000,1.343519
-5.300000,-3.450000,-0.546887
-4.900000,2.050000,-0.755983
-5.550000,-1.900000,-0.812279
1.100000,2.750000,-1.717332
-3.550000,0.950000,2.674609
-2.300000,1.650000,-2.015172
-4.950000,0.500000,-0.908681
-1.450000,0.000000,2.038708
1.500000,2.450000,-1.153533
2.400000,2.850000,-2.337282
-1.150000,1.200000,2.211832
0.150000,0.450000,0.032147
-4.150000,0.950000,2.671900
-5.100000,-2.100000,2.949609
-5.800000,2.300000,-2.294772
-5.450000,2.700000,-0.533207
-1.800000,0.750000,-0.848038
-4.950000,-2.050000,-2.372970
1.350000,2.050000,2.401403
-1.150000,0.300000,1.134780
-5.800000,-3.750000,-1.361255
-2.750000,1.800000,-1.709264
2.200000,-2.050000,1.908138
-4.950000,-1.100000,0.757493
-2.950000,0.750000,0.095958
1.550000,1.200000,1.228614
-6.200000,4.100000,-1.532363
1.400000,3.550000,-0.142403
1.600000,-2.600000,2.407961
2.550000,3.850000,1.477880
-0.650000,1.500000,-2.963610
-5.000000,5.250000,-2.957590
0.350000,1.100000,2.215585
-5.350000,0.300000,-0.068756
1.650000,1.700000,-2.575962
2.250000,1.700000,1.200797
-4.050000,1.300000,3.061124
0.800000,-2.650000,-2.684657
-2.500000,0.150000,2.242319
-5.300000,3.850000,-0.070621
2.000000,2.500000,-0.755211
0.000000,0.100000,0.351702
-4.900000,-2.450000,0.728259
-1.050000,1.450000,1.137134
-5.100000,1.700000,-0.615244
-5.150000,4.150000,0.244451
2.200000,-0.850000,-0.180583
-0.700000,0.100000,-0.110992
1.450000,-1.050000,0.502497
2.100000,5.250000,0.487308
-6.600000,-3.000000,2.322143
2.050000,4.600000,0.915717
0.150000,1.500000,1.185263
0.900000,1.150000,1.075334
-5.350000,-3.300000,-0.735923
1.350000,1.950000,-0.937849
-4.600000,0.400000,-1.135280
1.600000,-2.100000,-1.172490
-4.950000,-2.750000,-0.232910
-5.150000,5.550000,2.731481
1.550000,2.700000,1.123057
-4.450000,1.150000,1.906884
1.600000,0.050000,-1.020009
-1.050000,1.800000,0.364690
-6.100000,0.550000,0.170832
-6.400000,4.450000,-1.618809
1.500000,-3.350000,1.637122
1.150000,0.950000,-1.554123
-2.000000,0.250000,0.500492
-6.100000,2.750000,-0.729260
0.400000,0.650000,-3.095120
-5.500000,2.050000,-1.778139
-6.250000,5.300000,1.775683
-5.950000,-2.700000,1.094599
-0.050000,1.100000,-0.630666
-5.300000,4.100000,-0.965295
-6.350000,-2.400000,-0.028693
-4.350000,1.400000,-1.127171
-5.450000,-0.350000,-2.065034
2.300000,-0.650000,-1.376841
-6.650000,0.350000,-0.258959
-3.050000,1.300000,2.819984
0.450000,0.300000,-1.097395
1.650000,-1.450000,1.376423
-4.900000,2.450000,2.861286
-6.600000,-0.650000,2.332644
-5.800000,-1.900000,0.509999
-4.250000,1.500000,-2.255669
-6.550000,-1.800000,-0.818649
-5.750000,3.600000,0.890988
-6.650000,2.800000,-0.877264
-6.300000,1.900000,0.883450
1.750000,-3.650000,1.605080
2.500000,-1.750000,1.460033
-4.500000,1.600000,-0.417280
-1.200000,0.600000,-0.446914
2.000000,1.100000,-2.545612
1.050000,-3.550000,2.219449
-5.350000,-2.600000,2.731366
1.000000,5.550000,3.112291
1.950000,-0.150000,-2.388845
1.250000,-1.100000,2.618973
-2.550000,0.850000,-0.419373
-5.900000,2.100000,2.967162
1.600000,-3.750000,0.894280
-5.350000,-0.450000,2.976694
1.800000,-3.050000,-2.776640
-4.500000,1.050000,-1.491272
-1.350000,1.750000,0.460282
1.600000,4.600000,-2.995097
-5.400000,5.400000,3.135061
1.000000,-0.750000,-0.878230
1.000000,4.500000,0.882505
-5.300000,-1.500000,-2.617445
-6.150000,-1.650000,-0.504170
-5.750000,-3.400000,-0.069217
0.900000,-0.200000,-0.790640
-6.350000,3.750000,-0.713716
2.300000,5.600000,-2.952611
-5.100000,1.850000,2.898899
-5.050000,1.200000,2.981848
-1.450000,1.250000,0.060555
-1.450000,1.300000,-2.115145
-6.100000,0.850000,-0.072709
-5.900000,3.300000,0.335526
-0.750000,1.350000,2.456580
0.850000,-1.450000,0.816288
-6.000000,2.850000,-2.793572
-4.900000,3.250000,-2.831739
-5.650000,-1.550000,-1.112781
-5.350000,-2.450000,3.136984
-5.900000,0.950000,-0.702208
-5.000000,-1.950000,3.029261
1.600000,5.050000,-0.906864
1.100000,2.650000,0.273126
1.850000,2.650000,2.047980
1.050000,3.150000,-1.754400
-5.550000,-2.150000,-1.652708
-5.950000,-2.450000,2.771482
0.850000,-0.500000,1.394771
0.950000,1.800000,-1.600966
-6.300000,-2.750000,2.018095
1.100000,-3.100000,-0.870541
1.750000,2.700000,2.049206
-5.800000,-0.550000,-1.592162
-3.450000,1.200000,0.033704
1.550000,-3.750000,1.384272
-5.050000,-2.450000,-3.120590
1.050000,-2.350000,-0.880087
1.600000,-1.900000,-2.672853
0.500000,0.500000,2.099799
-5.550000,-2.400000,2.233758
-6.050000,2.550000,-1.002041
1.350000,3.700000,-1.806890
-6.300000,-1.750000,1.166029
-3.900000,1.500000,-2.986774
2.250000,-0.450000,-0.313923
-5.300000,1.200000,3.072055
-0.800000,1.650000,1.330528
2.500000,4.750000,1.281533
-5.700000,3.250000,-2.846160
-5.000000,1.100000,-0.178951
2.550000,1.300000,-0.599061
-5.600000,4.550000,-1.299646
0.950000,3.950000,-0.355746
-4.900000,2.500000,-2.437290
2.400000,4.700000,-1.261855
1.450000,3.950000,-0.156613
2.200000,-1.850000,-2.802951
0.150000,1.300000,0.035379
-2.400000,0.450000,0.879821
-2.150000,1.500000,-2.969856
-2.600000,0.800000,-1.512067
1.250000,-3.050000,-2.818291
-3.300000,0.700000,0.794251
-0.400000,1.750000,1.047913
-5.250000,1.400000,0.911688
-5.650000,-3.450000,-2.639720
0.800000,0.950000,-0.701692
-5.150000,-1.300000,0.115804
-6.200000,2.400000,0.702839
-5.300000,-1.750000,0.838361
2.100000,1.300000,-0.883865
-5.700000,5.000000,-0.068577
-4.700000,0.500000,1.657197
-5.400000,5.600000,0.367322
0.800000,1.950000,0.582027
-6.600000,4.150000,0.947718
1.000000,2.750000,-0.452195
-5.050000,3.650000,2.923540
-5.050000,0.250000,2.061572
2.650000,5.100000,-0.606587
-5.600000,-2.550000,0.790013
1.100000,-3.150000,-1.555251
-6.600000,1.450000,0.226553
1.400000,-2.850000,1.944089
-6.150000,2.950000,-2.535739
1.600000,0.350000,1.692242
-6.300000,0.400000,-1.921919
2.250000,-1.500000,2.263423
2.550000,4.550000,-0.630698
1.400000,5.150000,-2.225990
-6.650000,3.550000,1.926538
2.050000,2.300000,2.945763
-2.700000,0.300000,-1.844529
2.250000,5.600000,-1.837925
-6.300000,0.100000,-2.017172
-2.200000,1.100000,-0.525401
-6.300000,1.700000,-1.178972
1.150000,5.600000,1.250740
-4.950000,4.400000,3.036940
2.600000,2.650000,-0.610364
1.900000,5.000000,-2.249281
-1.750000,0.400000,0.607358
-6.150000,-2.900000,2.736153
-3.800000,0.050000,0.470014
-2.100000,0.200000,1.960211
-3.100000,1.800000,0.567947
-5.100000,2.050000,-2.654054
1.950000,0.250000,0.033522
-6.600000,0.600000,-1.170072
-6.100000,-2.150000,-0.710622
2.250000,0.900000,-1.927997
-3.750000,0.500000,-0.742092
-5.400000,2.100000,2.249443
-6.600000,0.050000,0.234643
-5.100000,-2.600000,-0.827689
-0.100000,0.450000,-1.251274
1.150000,2.250000,-1.822306
0.900000,-0.400000,-2.296691
1.200000,-2.550000,-1.107038
-5.000000,-0.500000,-1.111455
-5.100000,0.750000,-1.975063
-6.450000,-0.950000,-2.763133
-6.400000,-0.350000,1.681647
1.250000,2.250000,2.334579
-4.400000,1.850000,-2.501032
-2.750000,0.100000,-3.038844
-5.600000,3.750000,-1.307013
-5.600000,3.050000,1.103122
1.400000,-2.400000,-0.736438
-3.500000,1.200000,2.538507
0.700000,1.800000,0.444787
-5.600000,0.000000,-1.764519
1.850000,4.300000,-0.645481
2.150000,3.900000,1.293735
-0.050000,1.000000,1.018374
1.450000,-2.950000,-2.130493
-5.800000,2.350000,-2.815051
1.300000,3.700000,-1.359254
-5.550000,4.350000,-2.023163
-5.500000,2.550000,1.081090
-4.650000,0.750000,1.823700
-4.800000,0.450000,1.813939
-5.450000,-0.200000,0.333050
-6.250000,0.050000,-0.708924
1.700000,4.600000,2.510766
0.750000,1.300000,-1.036159
-4.050000,0.150000,-1.018834
-6.650000,1.350000,-1.939865
-4.900000,5.300000,-0.072591
0.800000,-0.900000,-0.288867
-3.500000,0.300000,0.012788
1.550000,-2.500000,2.080165
-5.450000,-1.750000,-1.689395
-4.150000,0.050000,-0.941692
-6.050000,-0.900000,-1.009607
0.900000,-1.850000,-2.795215
2.100000,2.150000,1.860173
-4.850000,4.500000,-0.489608
-5.350000,3.950000,-1.532375
-6.550000,1.450000,1.868491
-6.100000,1.450000,1.831614
-5.650000,-2.400000,2.539683
1.800000,3.650000,-0.777777
1.650000,-0.200000,-1.499249
0.150000,1.400000,-1.736702
-6.300000,-0.750000,-1.153644
-5.350000,-0.600000,-2.542178
1.550000,0.500000,-0.195244
0.850000,-1.600000,0.286667
-5.350000,-3.650000,-0.244659
-4.050000,0.650000,1.185088
-4.400000,0.450000,1.807086
2.050000,-1.300000,2.470652
-1.650000,1.300000,-0.696691
-5.850000,-1.500000,2.960851
-6.450000,-1.150000,0.869550
0.800000,-2.250000,0.840651
1.000000,4.600000,-2.873883
-1.050000,1.100000,0.893898
-4.900000,-1.650000,-0.649631
-2.350000,0.900000,1.688049
2.300000,0.200000,-3.013949
0.200000,0.500000,2.424748
-5.350000,-1.350000,1.775933
1.750000,-2.350000,2.665764
1.850000,-2.600000,1.996189
1.800000,-3.350000,0.491544
0.900000,-1.700000,-0.435992
-0.600000,0.250000,-2.975040
-1.600000,1.750000,1.169643
-4.200000,1.150000,2.572991
1.950000,4.850000,2.169838
-4.750000,1.800000,2.495282
-0.900000,0.900000,-0.484264
-5.500000,-0.700000,-0.412456
2.000000,4.350000,0.268874
1.150000,-1.600000,-0.508691
0.100000,0.500000,-3.100190
1.500000,-1.150000,-1.610492
-6.650000,-3.050000,0.818937
-3.200000,0.800000,2.960756
-5.100000,-0.600000,-1.135822
-5.150000,-3.600000,0.304989
1.750000,2.700000,-1.001591
-1.200000,0.050000,-0.928883
-5.200000,1.650000,1.869306
2.550000,3.800000,1.676629
0.800000,2.100000,0.111250
-4.800000,1.350000,-1.052011
-1.350000,1.750000,-2.050991
1.150000,3.850000,2.895459
-1.450000,0.450000,-1.024625
1.400000,5.200000,-2.371354
-3.500000,1.150000,0.212354
-5.800000,1.950000,1.290647
0.650000,0.450000,0.989961
0.900000,1.000000,1.513120
-2.350000,0.000000,2.155255
1.400000,2.550000,-1.383649
-4.850000,-2.250000,-2.855081
-3.100000,1.800000,-1.495339
-5.100000,3.050000,-0.862080
-5.600000,-2.350000,-0.512478
-3.600000,1.550000,0.484947
-5.850000,-0.150000,-0.885076
-6.400000,4.150000,-1.553687
1.600000,3.950000,1.022011
-4.050000,1.850000,-1.460897
2.350000,-0.600000,-2.418572
-5.850000,0.050000,0.248834
-5.150000,-3.550000,-0.879675
-0.700000,0.200000,-2.225534
2.300000,2.800000,2.895792
-5.900000,3.450000,-2.029793
-1.700000,1.400000,2.325786
0.800000,4.750000,2.200100
-5.950000,-0.100000,2.951932
-1.150000,0.050000,-2.543762
0.350000,0.300000,-2.718913
-1.350000,0.950000,-1.968830
1.150000,4.000000,-2.855478
1.900000,2.050000,-0.932404
2.550000,3.150000,1.866138
1.550000,-2.700000,-0.594575
1.350000,-0.250000,1.932096
2.550000,4.200000,0.024745
1.400000,0.200000,2.336338
-0.350000,0.950000,-0.953168
-1.100000,1.850000,2.719723
1.700000,0.250000,-1.457279
-5.400000,0.950000,-2.062539
2.350000,1.850000,-1.001684
-2.900000,1.500000,1.638801
1.500000,-1.200000,-1.009017
-6.200000,-0.950000,-2.789862
2.400000,-1.350000,-0.119446
-5.500000,1.600000,-0.075278
0.250000,0.150000,1.932821
-4.950000,5.550000,3.025084
-0.850000,0.200000,1.678819
1.750000,-2.250000,1.752658
-0.700000,1.450000,0.581781
1.050000,0.900000,-3.006418
0.550000,1.350000,2.501624
1.300000,3.400000,1.542110
0.900000,0.100000,-1.939735
-3.150000,0.250000,-1.475400
-6.150000,-0.150000,2.972570
-5.450000,0.300000,-2.043186
-1.450000,0.550000,2.381343
-4.850000,-0.550000,-1.934558
2.250000,0.900000,-2.499338
1.500000,-2.400000,-1.804052
-5.450000,-1.650000,-2.639905
-5.900000,1.050000,-2.860828
-5.500000,-0.650000,0.158157
0.950000,2.600000,1.514998
1.700000,-2.500000,-1.892821
-6.250000,2.350000,-0.920960
2.050000,5.600000,1.198821
-4.950000,-1.600000,1.170264
-4.850000,3.400000,-0.156406
-6.300000,-1.950000,1.649987
-5.500000,4.000000,0.172463
2.300000,1.400000,0.175059
2.100000,-1.600000,2.177918
-6.000000,4.850000,1.805369
0.850000,3.900000,1.005385
-1.250000,1.100000,2.820003
-5.250000,-3.050000,-2.666888
-6.050000,-0.450000,0.694969
1.750000,1.000000,0.090944
1.900000,-1.350000,-1.119155
-5.800000,-1.100000,1.951854
-4.850000,-2.800000,-2.390705
0.200000,0.200000,-1.433382
-1.650000,1.350000,0.074600
-3.950000,1.800000,-2.434314
-5.700000,4.700000,1.831782
-4.450000,1.700000,2.450523
-0.900000,0.850000,2.258183
0.950000,1.750000,0.191495
2.150000,5.600000,0.454279
2.200000,-2.150000,0.586176
-5.500000,1.350000,-1.068483
1.550000,0.550000,-1.123915
-5.450000,-0.300000,-0.343977
-4.450000,1.650000,1.821459
0.850000,3.800000,-3.049270
2.450000,-0.550000,0.548689
-5.900000,-0.600000,-2.102652
2.150000,1.800000,1.982795
0.950000,2.800000,-2.745587
-1.600000,0.100000,0.987889
-5.450000,1.750000,0.705624
0.350000,0.950000,1.719089
1.150000,1.000000,0.592721
-5.450000,5.000000,2.340990
-4.200000,1.250000,-1.637428
-1.050000,0.150000,2.349049
1.500000,-1.800000,-1.445997
1.100000,-1.450000,-0.985332
2.650000,2.200000,1.443902
-5.100000,3.700000,-1.174648
-6.150000,-1.750000,-1.177929
-5.350000,5.100000,-0.025388
1.600000,-1.150000,-2.075461
1.250000,-1.900000,2.791881
2.150000,1.550000,2.286824
-4.600000,0.450000,1.030999
0.850000,5.450000,0.885993
-6.100000,0.600000,-1.839172
-1.850000,1.800000,1.960788
-4.400000,0.300000,-0.464855
1.850000,-1.400000,0.686675
1.300000,3.650000,2.139780
-6.650000,0.950000,-2.932189
-5.400000,3.700000,-0.057154
2.100000,3.900000,2.053707
1.950000,0.450000,-2.480803
-0.600000,0.650000,-0.944908
1.100000,0.800000,-2.925372
1.000000,-3.450000,-2.567927
1.200000,0.400000,2.029577
-2.900000,0.100000,2.512977
-4.600000,0.850000,-3.084511
1.550000,-3.650000,0.523009
2.350000,-1.550000,-0.909452
-3.850000,1.050000,1.983405
-6.550000,0.100000,3.117148
-6.650000,2.450000,1.578073
-3.100000,0.000000,0.150108
-2.450000,0.600000,-2.270015
-2.300000,0.150000,-1.507877
-5.050000,-3.300000,1.320054
2.100000,2.500000,0.304787
1.300000,-2.500000,2.879735
1.000000,4.850000,-0.641635
2.000000,1.350000,0.012754
-3.400000,0.450000,2.017500
2.150000,4.250000,-1.346130
-5.600000,4.750000,-0.032513
2.350000,1.300000,0.177914
-6.500000,-3.000000,-2.612680
-4.950000,1.100000,-3.076967
-6.600000,4.050000,0.170582
1.700000,-3.250000,-0.087837
1.100000,-0.600000,-2.169398
2.150000,-0.150000,-1.948966
2.650000,-0.250000,1.222819
1.950000,-2.350000,1.558584
-1.750000,1.250000,1.228710
-6.250000,-1.450000,-2.311487
1.100000,2.950000,2.060662
1.300000,-1.050000,0.874620
-3.400000,1.500000,3.074115
2.050000,-0.500000,-2.958127
-6.000000,1.300000,-0.265787
1.500000,5.000000,0.568063
-1.100000,0.900000,-2.958694
-6.550000,-0.600000,0.743679
-2.850000,0.250000,0.555857
-1.250000,1.550000,2.992464
0.900000,2.150000,0.839562
-5.000000,4.950000,2.189049
-6.050000,1.000000,-0.477668
0.900000,3.650000,-1.168375
-5.700000,-3.600000,-2.706742
-2.650000,0.300000,-1.568253
-3.150000,1.400000,-1.688127
-6.600000,2.100000,1.445225
-4.550000,1.150000,-3.028042
1.800000,1.350000,2.325339
2.550000,5.000000,-0.961202
-0.450000,0.800000,0.809784
-4.950000,-1.500000,-1.229485
-6.300000,-2.750000,-2.874932
0.700000,0.800000,-2.169621
-5.100000,3.300000,0.874564
-0.800000,0.300000,-2.146878
1.200000,-0.150000,1.755492
1.750000,-0.100000,-2.961762
-6.400000,4.750000,-0.153476
2.450000,4.750000,-2.576157
-0.250000,0.150000,-2.957691
-1.100000,0.350000,0.904730
-6.550000,-2.250000,2.457304
-2.650000,0.900000,2.577961
-5.350000,-2.550000,2.076418
-5.200000,1.950000,-0.348440
-1.250000,0.200000,0.185656
-6.500000,1.250000,0.320581
-6.600000,1.900000,-2.654130
-3.550000,0.700000,1.625921
-1.950000,0.850000,-2.324429
-6.350000,3.600000,1.567145
-6.300000,3.100000,0.942576
0.550000,1.550000,2.161805
-5.750000,4.950000,1.640752
-5.600000,4.000000,2.600120
-5.750000,0.150000,-0.379553
1.250000,2.600000,0.124664
-4.900000,-0.450000,-2.408725
-3.350000,0.000000,-1.329914
1.400000,5.500000,-0.833277
-5.400000,1.500000,-1.343989
-5.700000,-0.850000,1.088444
-6.250000,1.950000,0.806620
-0.100000,1.850000,-1.026865
1.200000,0.050000,2.799787
-6.000000,-0.500000,-1.003461
-4.950000,4.300000,2.606597
2.050000,-1.450000,2.215555
-1.150000,0.750000,-0.217856
-5.050000,-0.950000,0.524664
-6.150000,0.900000,-1.101575
0.400000,0.100000,0.942811
-5.100000,-2.600000,-2.561400
-6.550000,1.750000,-2.323331
-5.400000,0.750000,1.960865
-6.200000,-2.050000,-2.350139
-5.700000,2.100000,0.378483
-0.450000,0.500000,2.907025
-6.200000,-1.400000,-2.438485
2.000000,2.950000,-2.297359
1.100000,-1.100000,-1.020731
2.100000,3.050000,-0.132270
0.700000,1.400000,1.683006
1.400000,-0.200000,-0.417588
-5.300000,2.550000,-0.400959
1.500000,0.300000,-2.305776
-6.650000,4.200000,-0.655583
1.550000,-2.550000,-2.942650
1.650000,-1.550000,2.288920
-5.700000,4.700000,2.989267
1.300000,-0.950000,1.117159
1.300000,0.350000,2.960579
-3.450000,0.350000,-1.932989
-6.250000,-1.200000,-2.597492
1.550000,-1.550000,0.990025
2.050000,1.300000,-2.714071
1.950000,-1.400000,2.587170
1.600000,3.150000,2.999374
-5.000000,4.750000,-0.948338
1.400000,4.150000,0.885971
-3.850000,1.700000,-3.054925
-4.100000,0.600000,-2.079151
-5.550000,4.900000,2.786738
-6.100000,0.600000,-0.144818
-6.400000,-0.400000,-2.905031
-6.300000,5.050000,-2.096610
-6.100000,-0.100000,-2.764177
-5.400000,4.700000,-1.358613
-0.450000,0.600000,-1.836450
1.200000,-1.500000,-2.569277
-3.950000,1.750000,2.029804
-1.450000,0.600000,0.316301
-4.800000,0.950000,1.649267
1.000000,4.600000,0.973181
-2.100000,0.050000,-0.646891
-1.950000,0.100000,1.632293
1.850000,5.550000,-0.395149
-6.250000,-2.600000,-0.878694
-5.450000,0.000000,2.414030
0.100000,0.350000,-2.788825
-6.300000,1.250000,0.249920
-6.550000,0.300000,-1.592520
2.650000,5.150000,-0.303919
-4.350000,1.850000,-2.053532
-4.950000,2.600000,-2.456644
-5.850000,4.250000,-2.439041
-5.000000,-1.350000,-2.458592
1.750000,-3.250000,-0.400089
0.300000,0.150000,2.687553
1.550000,-1.650000,0.517960
2.600000,4.550000,2.902993
-2.750000,1.450000,0.610899
1.000000,-3.750000,2.733194
-3.800000,1.300000,-2.909568
-5.450000,1.900000,-1.947194
-5.150000,-2.950000,2.303270
-5.250000,-3.150000,1.488924
-2.400000,0.500000,-0.375988
1.350000,-3.200000,-2.941779
-6.400000,1.850000,2.825504
2.650000,-2.350000,-1.467093
-5.050000,-2.600000,-1.834011
-3.750000,1.200000,3.017705
1.650000,-1.650000,-2.137994
2.000000,-0.350000,0.101555
2.600000,-2.100000,2.045937
2.300000,2.650000,-1.449815
2.000000,-0.650000,2.417567
-6.050000,3.800000,1.822667
-6.150000,3.650000,0.952607
-1.600000,0.900000,2.570268
-6.400000,-1.300000,-1.611385
0.600000,0.550000,3.064472
-5.750000,0.850000,-0.070837
-3.950000,1.450000,-0.454103
-5.450000,5.350000,0.345190
2.400000,5.250000,0.572252
-5.300000,2.800000,-2.787175
-5.100000,4.250000,-2.594437
-6.550000,-2.950000,1.748169
-5.850000,-1.600000,-2.600931
-5.100000,-2.800000,2.731437
0.200000,0.450000,-1.593904
-5.100000,3.900000,0.303361
-5.350000,-2.000000,-2.077379
-1.900000,1.650000,-0.712923
-5.800000,-0.450000,2.411145
-5.700000,3.250000,-2.364993
1.750000,0.100000,-1.753446
-5.200000,4.400000,3.124692
-5.950000,-2.100000,-1.573223
-6.600000,5.050000,-1.594106
-2.550000,0.250000,1.107541
-4.900000,5.200000,1.439758
-5.050000,3.050000,2.647819
1.500000,2.500000,2.397165
2.500000,-0.250000,1.195505
-5.050000,4.550000,-1.620414
-4.100000,1.750000,2.579143
