x,y,yaw
-5.604000,2.844000,-1.151586
-3.754000,1.894000,0.501942
0.046000,-0.756000,3.114200
-2.554000,1.594000,2.991290
-3.404000,1.194000,-0.371909
-3.004000,1.894000,-2.001924
0.396000,0.094000,2.786117
-4.304000,1.844000,2.581647
-3.954000,-2.656000,0.015456
-2.854000,1.244000,2.148770
3.046000,1.044000,-3.079435
-1.304000,1.044000,-1.125246
0.296000,-1.606000,2.726293
-2.354000,2.994000,0.704268
-0.804000,-1.556000,-0.945543
-0.454000,1.844000,-1.171820
-4.654000,1.644000,-0.655710
-2.504000,-2.606000,-0.343361
2.996000,-0.156000,3.098369
1.096000,1.894000,1.869496
1.396000,0.294000,-2.186748
-6.054000,-2.656000,2.281080
-0.604000,-1.006000,2.772528
-4.004000,2.294000,2.297892
-1.704000,-0.556000,0.523629
-3.054000,-4.356000,-3.135361
1.746000,1.794000,-2.720450
-4.254000,-3.606000,-1.646973
-2.454000,-2.906000,2.636574
-2.704000,4.544000,-0.701197
-4.954000,-1.956000,1.649626
-3.954000,-2.056000,-0.700237
-3.904000,-4.056000,-0.485492
2.396000,-0.506000,-2.009206
-4.354000,4.194000,1.026166
-5.154000,4.344000,0.289143
0.446000,-0.856000,-1.546827
0.996000,1.594000,2.856704
-3.604000,4.494000,-0.931938
-5.504000,-0.806000,-0.140627
2.396000,1.844000,-2.048860
0.996000,-1.556000,-2.865710
-3.504000,2.994000,0.499115
1.946000,1.394000,-1.746530
-3.704000,-3.156000,0.109051
2.596000,0.144000,-0.587147
-2.154000,1.094000,0.392637
-5.154000,3.844000,-2.573487
-6.454000,-2.856000,-1.644157
-3.704000,-3.106000,-0.470751
-0.154000,-0.756000,-0.269531
-3.254000,4.144000,-2.853989
2.546000,2.044000,-1.233565
0.846000,2.144000,1.726686
-6.254000,4.544000,0.519411
-4.354000,-2.656000,-2.841942
-3.204000,4.544000,0.701597
-5.404000,3.394000,-2.355498
-4.654000,-0.206000,-2.417563
0.546000,-0.106000,0.570494
1.346000,2.144000,-0.577037
-2.654000,3.294000,-0.696251
-4.504000,4.894000,-0.946249
0.846000,1.594000,-0.077418
-2.004000,0.244000,2.025446
0.396000,1.094000,-0.724939
-4.354000,2.194000,-1.570992
0.846000,-0.556000,2.895706
-5.804000,0.744000,-0.483544
2.596000,-1.406000,-2.474112
-2.054000,0.044000,2.899796
-4.854000,2.694000,3.138518
-2.504000,1.144000,-3.088818
-6.704000,-3.356000,0.218178
-3.354000,-0.956000,-1.593117
-5.954000,1.744000,-2.557661
1.696000,-0.006000,-3.034641
-4.654000,1.144000,-1.194569
-5.004000,-1.306000,-1.841874
-0.804000,1.494000,2.020365
-5.854000,0.694000,1.106732
-5.904000,-3.506000,0.630652
-2.554000,0.144000,3.029302
-1.854000,-0.656000,1.068106
-6.654000,4.744000,2.118556
0.046000,0.344000,2.104127
2.746000,0.594000,2.426430
-6.304000,2.694000,-0.712173
-5.004000,3.094000,1.598958
-3.804000,2.294000,-0.378693
-6.504000,-3.506000,-0.919874
1.496000,-0.356000,-2.810243
-4.104000,3.994000,-2.071202
-4.154000,-1.356000,-1.881610
-4.654000,0.594000,1.872947
-4.304000,-2.456000,0.795393
0.046000,0.094000,-2.742628
3.046000,1.394000,-3.028771
-5.204000,4.744000,0.109131
-4.954000,0.844000,-0.421599
-6.304000,2.794000,1.373943
-4.104000,-3.556000,2.445904
-0.154000,2.344000,-2.165451
-5.504000,-3.356000,-3.006040
-2.304000,-1.206000,2.152044
-5.254000,-0.406000,2.083710
1.946000,1.044000,-2.908306
-5.254000,-3.056000,-2.839618
0.246000,0.394000,1.581299
-2.404000,-3.406000,-2.452558
0.496000,1.044000,0.469408
1.196000,2.294000,-1.552510
-6.204000,-4.056000,-3.072217
0.196000,1.444000,-0.463534
-3.554000,-3.756000,-2.603822
1.146000,-1.606000,0.539341
-4.404000,-0.756000,0.762686
-0.504000,2.094000,-2.865286
-3.954000,4.694000,-0.468482
-5.354000,-3.056000,0.195868
-5.754000,-1.006000,-1.836646
2.896000,0.544000,2.479932
1.646000,2.144000,-0.298555
-5.104000,-2.606000,-2.411359
-3.904000,2.144000,2.742183
-6.704000,1.394000,-2.089701
1.796000,-1.456000,0.299075
-1.754000,0.694000,2.749508
-2.454000,-2.506000,0.982679
-0.754000,-0.856000,2.425123
-1.054000,1.294000,2.432811
2.796000,0.444000,1.103007
2.996000,-0.806000,0.481054
-4.104000,-3.506000,-2.438089
-5.154000,-3.406000,1.353349
-3.554000,4.594000,2.249321
1.846000,-0.406000,-0.237956
1.946000,2.344000,1.461478
-0.504000,-1.006000,1.351221
-3.054000,-2.556000,-1.704608
-5.854000,2.144000,-0.295594
-5.754000,2.044000,-2.361756
-2.504000,-2.906000,-1.009972
0.846000,1.244000,-2.056858
-6.304000,4.044000,0.791382
1.296000,1.594000,0.452884
-0.354000,2.444000,-0.795857
2.246000,1.444000,-1.157970
-5.754000,2.494000,-0.995642
-0.954000,0.744000,-0.571774
-4.854000,-0.456000,-2.344725
-1.054000,-1.256000,0.330397
-5.454000,2.794000,1.524235
-0.954000,1.094000,-2.574318
-0.954000,0.294000,0.118598
-6.054000,-0.656000,-2.202402
2.196000,-0.806000,2.233766
-2.154000,-1.156000,-0.792991
-1.804000,0.494000,1.513789
-5.504000,2.744000,2.462643
-3.704000,1.544000,3.046024
-5.354000,1.644000,2.219508
-0.754000,-1.256000,-2.162715
1.196000,1.994000,-2.461836
-1.754000,-1.306000,2.774548
-2.154000,-0.156000,-0.296808
-3.804000,2.994000,-1.997937
-5.254000,0.094000,0.499410
1.146000,1.944000,-1.058747
1.396000,2.144000,0.862855
-2.804000,-2.156000,1.008141
-5.104000,-3.406000,1.733175
-3.804000,2.694000,2.773090
-4.804000,0.694000,2.184314
-2.504000,-1.056000,-2.534071
-2.804000,-3.506000,0.021186
-1.604000,1.544000,2.607614
-4.654000,-3.256000,1.452490
-4.054000,-3.056000,-2.849170
0.096000,-1.506000,-0.649384
-1.104000,1.294000,2.673397
-3.704000,-4.206000,3.103467
-0.254000,1.294000,-0.672774
-0.854000,-0.356000,-1.125406
-2.604000,-0.856000,-3.060611
-6.254000,4.494000,0.606251
0.696000,0.094000,-2.122121
-3.554000,1.194000,0.033167
-2.704000,1.844000,0.850205
-5.604000,4.494000,2.356441
-6.204000,4.294000,-2.053902
-0.254000,1.294000,-0.802073
-4.654000,-2.706000,0.929036
-5.854000,-0.156000,1.716567
-4.754000,2.244000,0.663719
-5.054000,-0.906000,1.619951
-3.554000,1.094000,-2.178010
-5.404000,0.744000,1.428900
1.246000,-0.256000,2.678655
-2.954000,-3.306000,-0.910281
-0.704000,0.444000,-3.061270
-4.954000,2.444000,0.684861
2.096000,1.844000,2.757446
1.346000,0.244000,0.554880
-1.154000,1.694000,0.538329
1.996000,2.344000,0.764489
2.396000,1.044000,1.073047
-5.654000,-2.956000,0.813127
-6.104000,2.244000,1.481251
-3.904000,2.594000,2.073641
-1.454000,0.694000,-2.513528
0.946000,-1.506000,-0.528986
1.946000,-1.506000,1.042801
-4.204000,4.294000,-2.819130
0.746000,-1.556000,0.204511
-6.454000,1.894000,1.991889
0.846000,-1.206000,-0.440353
-5.054000,-3.306000,0.849793
-3.854000,-2.006000,-2.169352
2.946000,1.844000,1.481387
-4.104000,4.294000,3.026416
0.846000,-0.606000,2.679995
-5.704000,2.144000,0.516590
2.646000,1.544000,2.421306
-5.004000,3.844000,-0.538070
-5.854000,3.744000,3.079064
-6.554000,2.794000,-3.038998
-1.454000,1.294000,0.273572
-3.304000,1.794000,2.981183
1.946000,-0.556000,1.904687
-6.204000,-1.706000,-2.923688
-4.454000,-1.106000,-2.187484
-4.804000,0.794000,-2.387746
-0.304000,-1.106000,0.131578
-5.804000,2.494000,0.137445
-0.404000,2.194000,2.340414
-2.504000,-1.156000,0.042866
-5.104000,-0.956000,-0.265383
0.996000,-0.906000,-1.674211
-2.154000,-0.706000,-2.113332
-2.654000,4.094000,-0.803425
-6.154000,-1.656000,-2.334182
1.196000,0.194000,-1.408612
-2.804000,3.294000,0.320953
-5.654000,-0.206000,2.774177
-2.904000,-1.706000,1.111820
-4.604000,3.994000,2.949340
-3.354000,3.244000,-0.034752
2.196000,2.294000,1.673820
-3.554000,3.544000,0.463841
-6.254000,-0.856000,1.165429
-4.504000,3.644000,1.420745
-2.704000,1.694000,-2.844098
-5.154000,0.194000,-2.834860
-3.454000,3.544000,0.309265
-4.704000,-1.206000,-1.023825
2.846000,2.094000,-0.111806
-6.654000,-1.456000,1.688450
2.146000,1.894000,1.038057
-3.054000,3.494000,2.801525
1.246000,1.444000,-1.722281
1.746000,-0.206000,2.154087
-3.604000,-2.756000,0.111358
-2.904000,-4.106000,2.367280
0.396000,1.194000,0.370555
1.496000,1.694000,0.979088
-6.704000,0.344000,-1.796594
1.596000,1.044000,-1.110667
-3.804000,2.394000,1.613036
-2.454000,3.344000,0.171849
-4.504000,-0.756000,-1.718221
-2.904000,4.444000,-2.861529
-6.404000,-0.506000,-1.789599
-1.954000,-0.306000,-3.120967
1.596000,-1.356000,-0.321245
-1.354000,-0.806000,1.738169
-5.504000,2.844000,-2.155428
-2.354000,-0.956000,-0.270787
-2.354000,1.694000,-0.574889
-6.804000,-2.956000,0.546241
-6.204000,-2.956000,-0.872506
-4.454000,4.844000,1.432965
-2.704000,0.544000,0.001694
-5.654000,0.244000,-2.429972
-1.054000,-1.356000,2.707296
1.096000,-1.156000,0.161477
-0.304000,-1.606000,-2.680088
-1.354000,-0.156000,1.862982
1.946000,2.044000,-0.253938
-4.604000,3.444000,-3.042208
-5.754000,-1.906000,1.365120
-5.654000,3.994000,2.082022
-2.154000,-1.506000,1.127282
-5.004000,-1.756000,2.276619
-1.354000,0.294000,-1.487507
-4.554000,-1.106000,2.758847
0.346000,0.394000,2.153311
2.146000,1.994000,1.109721
-3.604000,3.644000,-2.167943
-0.204000,-0.156000,-2.988529
-6.204000,-1.456000,1.270980
-5.954000,-1.156000,-1.012502
0.396000,1.444000,1.789429
-2.804000,4.494000,-1.941737
-6.854000,0.944000,-2.244513
-5.954000,4.694000,1.947141
2.746000,2.344000,2.692865
-4.554000,-3.056000,-0.520877
-3.854000,-1.556000,-0.151773
2.496000,-0.656000,2.062552
-4.404000,-2.106000,-1.378418
-4.804000,1.144000,-2.974753
-6.154000,0.444000,-0.215241
-2.754000,-2.956000,1.003393
0.096000,1.544000,1.459269
-5.404000,-4.356000,2.130773
1.146000,2.344000,-2.747435
-3.104000,1.544000,-2.864590
0.796000,0.294000,-2.952874
-2.904000,1.694000,1.014429
2.596000,2.144000,-0.589397
2.746000,1.644000,2.622599
-3.204000,1.394000,-2.173136
-0.104000,-0.006000,0.670752
0.996000,2.144000,-0.225086
-3.104000,-2.356000,-1.418018
-3.404000,4.144000,-0.613677
-2.104000,-0.156000,1.784451
-5.204000,4.394000,-1.159519
-1.654000,1.444000,3.033667
1.396000,1.794000,-1.770166
2.596000,0.944000,-1.190948
-2.454000,-1.656000,-2.948548
-5.054000,4.594000,-2.225905
-4.004000,-3.106000,2.250152
-3.754000,3.344000,0.877702
-1.354000,1.194000,0.254819
1.996000,1.944000,-0.956744
-5.404000,0.094000,-2.521928
2.846000,-1.256000,-2.726982
-3.404000,3.494000,2.252382
-1.404000,0.994000,-2.201435
-5.554000,-0.156000,-1.952443
-6.354000,4.094000,0.841685
1.646000,2.344000,0.910483
-4.604000,-0.506000,0.784759
-5.554000,4.044000,-0.501974
-5.904000,4.744000,-0.413784
-2.954000,-3.906000,1.415405
-2.254000,-1.456000,-0.026047
-2.454000,1.394000,0.764137
-4.804000,0.544000,1.267874
0.396000,-1.106000,0.038313
-4.204000,0.994000,0.409388
1.346000,2.394000,-1.085495
-4.954000,1.544000,1.668382
-5.854000,3.494000,1.155549
-4.404000,-0.806000,0.516999
-5.154000,2.794000,-1.201352
-5.054000,-3.406000,1.568459
-3.554000,3.094000,-1.205936
0.796000,-1.056000,-2.236802
-4.304000,-3.806000,-1.580281
0.046000,-1.006000,0.597399
-1.054000,0.594000,-1.052423
-5.154000,2.894000,-1.016699
-0.554000,-0.106000,0.761463
-4.754000,4.594000,-0.642408
-5.304000,-0.356000,1.252097
-3.654000,-0.806000,-0.563612
-6.204000,-1.906000,-1.823547
-4.254000,-4.056000,-1.002488
-3.154000,2.294000,2.759887
2.096000,1.544000,-1.030366
-6.754000,-0.956000,0.183587
-6.704000,0.144000,1.042102
0.746000,-0.206000,-0.204240
0.146000,1.144000,-1.836033
-6.604000,3.044000,-3.101781
-2.254000,0.194000,1.407891
-3.654000,1.794000,2.241444
1.446000,1.444000,0.742754
-3.454000,1.294000,-1.510399
-3.204000,-2.206000,1.581780
0.396000,-0.856000,1.941607
-6.104000,2.194000,-1.537364
-3.854000,4.594000,-0.483665
-3.554000,3.794000,0.658631
-5.104000,-3.556000,0.122545
-6.004000,-1.956000,1.021206
-4.704000,-3.756000,2.014280
-6.254000,3.944000,1.670024
-4.754000,1.894000,0.281671
1.396000,1.794000,2.488423
-3.154000,-3.906000,-3.107225
-5.754000,4.794000,-2.818081
-5.204000,4.744000,-1.051301
-4.854000,4.594000,-3.012531
-1.954000,1.344000,-0.052353
-0.354000,0.244000,-2.401825
-4.404000,3.594000,1.374076
-3.604000,-1.556000,-2.583787
-4.404000,4.294000,-0.620147
1.296000,-1.106000,0.453378
0.696000,1.744000,0.085971
1.096000,-0.206000,-0.514990
-3.454000,-0.856000,-0.170220
-4.054000,2.394000,-0.546626
-3.904000,1.144000,-0.859759
-5.554000,0.694000,1.930016
-5.154000,0.094000,-0.020522
-2.804000,-3.906000,-0.943001
-5.654000,-1.106000,0.777002
-6.004000,-2.456000,0.236299
-4.054000,-1.306000,-1.708004
2.646000,-0.106000,-0.045310
2.796000,1.194000,1.232807
0.296000,1.894000,1.813163
-0.604000,2.344000,1.815387
-0.704000,1.194000,-0.690590
-4.054000,-3.956000,-1.677759
-5.504000,-1.756000,-2.913188
-4.904000,4.394000,-0.381997
2.646000,1.744000,-0.521394
-5.954000,4.694000,1.942687
1.446000,1.344000,2.173747
0.146000,1.144000,2.442412
-6.704000,0.894000,-0.069973
-3.954000,2.094000,2.947297
-3.554000,-1.806000,2.062921
-5.954000,-4.156000,-0.391815
-5.454000,3.444000,-1.080307
1.246000,2.294000,2.783908
-4.604000,-3.956000,-0.849485
-2.754000,-2.656000,-1.808827
-1.954000,-1.206000,-2.573187
-0.004000,-0.406000,-0.360747
-3.554000,-3.206000,1.310507
1.946000,0.994000,-2.758890
-0.004000,1.494000,-0.120630
-5.104000,-0.006000,0.301065
-4.154000,3.844000,-1.711866
-4.104000,4.244000,2.623465
-0.754000,0.894000,2.283701
-1.954000,-1.006000,-0.602647
-5.954000,-1.106000,-0.765677
0.346000,-0.706000,0.253341
-0.654000,-0.056000,-0.487426
-3.504000,-3.706000,2.198855
0.946000,-0.706000,0.672510
2.196000,1.294000,1.228984
1.996000,-0.606000,-1.521269
-3.004000,1.244000,-2.434062
-6.004000,3.544000,1.739705
-5.204000,0.844000,1.641255
-4.754000,-0.756000,2.983104
-5.204000,-1.306000,-0.114817
-3.904000,-2.106000,3.019336
0.296000,1.044000,-2.744959
-5.404000,-2.106000,1.287203
0.196000,0.044000,-1.397216
-6.754000,3.644000,-1.864161
0.596000,-0.606000,-1.348490
-2.154000,2.544000,0.825908
-2.654000,1.144000,1.227906
-4.004000,2.644000,-1.513751
-1.954000,1.844000,-1.743743
-3.604000,-2.806000,-2.342433
-4.804000,-3.756000,-2.859894
-0.954000,0.744000,-0.447967
-6.204000,4.394000,-2.341581
2.196000,-0.056000,0.248512
-6.854000,-1.706000,-2.644955
-0.154000,2.444000,1.153962
-3.554000,1.994000,-1.790596
-6.654000,3.844000,-0.115325
-5.154000,-0.906000,-0.172677
-6.154000,-0.906000,0.686662
-3.404000,-3.306000,0.276819
2.846000,1.844000,-0.370526
-3.454000,4.144000,-2.755678
2.596000,0.244000,0.773121
-0.104000,0.044000,-0.641724
-5.404000,1.894000,1.775249
-3.654000,-3.406000,-2.686097
-5.104000,0.944000,-1.770795
-4.104000,-1.106000,2.054523
-3.854000,1.794000,0.652404
2.246000,0.094000,1.689445
-0.004000,1.194000,-1.727979
-3.254000,4.344000,0.478082
-3.254000,1.294000,0.829749
-4.954000,0.394000,0.104364
-2.904000,-1.356000,-2.364445
-6.204000,2.244000,3.082530
-2.954000,-2.856000,-2.296090
-3.804000,2.594000,-1.509767
-6.554000,3.994000,-0.105966
-1.204000,0.944000,0.691084
-2.004000,-0.206000,1.496521
-5.154000,-3.456000,-2.178848
-2.404000,-2.156000,-2.244463
-1.254000,-0.106000,0.500443
1.346000,2.394000,1.988353
-2.504000,-3.606000,-3.139028
-2.554000,-1.906000,-1.638394
-2.654000,-2.106000,-0.377308
-5.304000,-0.656000,2.569345
-0.054000,-1.006000,-0.618037
-3.954000,-2.706000,-3.000402
-6.654000,-4.406000,1.174711
0.096000,-1.056000,2.231585
-5.604000,-2.706000,-0.339358
2.646000,0.244000,-0.765339
-3.104000,-0.856000,3.136517
-4.804000,-3.906000,-0.611330
-4.354000,2.694000,3.027905
-4.904000,0.844000,2.947511
-3.154000,-1.856000,-0.980015
0.246000,2.394000,-2.296805
-0.604000,0.844000,-1.902994
-6.454000,-0.456000,1.203321
1.846000,0.244000,1.335097
0.896000,0.444000,0.087269
-3.954000,-3.956000,2.623194
-6.654000,-0.706000,2.564240
-5.054000,0.094000,-2.319977
-5.854000,-2.806000,2.444821
-6.604000,1.444000,0.666189
-6.104000,2.194000,-0.591492
-3.404000,-2.206000,-0.199273
-3.504000,1.144000,-1.571134
-5.354000,-4.156000,-3.087318
-6.154000,4.894000,0.057054
-5.054000,-4.206000,0.836906
2.096000,-0.106000,2.364451
-6.654000,-0.406000,-1.049972
-1.154000,1.994000,2.906858
-5.504000,-2.206000,-0.797333
-2.904000,-4.156000,-3.075198
-4.054000,2.644000,2.750373
-4.754000,-1.156000,0.730762
-5.804000,4.744000,1.999036
-0.954000,0.344000,-1.989238
-5.404000,-3.306000,2.495734
-5.104000,0.694000,2.394111
-5.004000,-0.506000,0.392392
-0.004000,0.294000,1.733063
-6.154000,1.844000,-1.382755
-1.554000,-1.206000,-0.268642
-6.054000,-1.556000,1.345806
-2.004000,1.144000,-0.681508
-0.604000,-0.556000,-1.924977
-2.704000,4.844000,3.133337
1.946000,0.544000,-3.123908
-4.404000,3.794000,1.447582
1.546000,-0.456000,-2.336562
-0.154000,1.144000,1.017441
-2.604000,3.194000,-0.853362
-0.854000,-1.206000,-2.831082
-6.704000,1.794000,1.924747
-5.254000,3.844000,0.868438
-4.454000,2.844000,3.130562
-3.204000,0.994000,-2.534607
2.346000,0.344000,0.965518
-5.404000,2.544000,0.484322
-2.054000,1.294000,2.304175
-2.504000,-0.456000,3.137735
-5.154000,2.694000,1.821691
-4.354000,-3.256000,1.055140
-5.404000,2.644000,0.045292
-1.104000,0.194000,0.943512
-0.954000,1.094000,0.969326
-2.704000,-1.406000,1.190206
-4.454000,1.194000,1.491985
-6.154000,-2.106000,0.099642
-1.154000,-1.006000,0.627696
-3.754000,4.794000,1.885781
-2.854000,-1.356000,1.498261
-0.004000,0.644000,-3.004135
-6.554000,2.294000,1.634526
-4.054000,2.394000,0.979008
-1.354000,-1.206000,1.078435
-5.904000,-0.606000,-0.928853
-3.554000,-3.756000,1.885449
-4.804000,-1.506000,-1.834226
-3.004000,4.194000,-2.478712
-0.904000,1.244000,3.084530
2.296000,-0.906000,-2.266744
-4.154000,-1.856000,3.070756
-6.354000,3.644000,-3.076126
-5.254000,0.244000,2.526178
-6.104000,-0.806000,-2.768121
-5.304000,-0.606000,1.059615
0.146000,0.544000,1.145918
-4.854000,1.044000,3.002417
-3.604000,-1.356000,-2.581847
-4.604000,3.244000,-1.259381
-4.654000,2.294000,0.606205
-1.554000,-0.356000,2.111038
-6.104000,4.594000,-2.584164
-1.804000,0.744000,0.223268
-4.804000,-2.856000,0.334810
-4.704000,-0.856000,0.619091
-0.054000,-1.206000,0.463348
-2.604000,-3.506000,1.577538
-4.804000,-1.056000,0.328076
-6.404000,1.844000,-1.792474
-6.754000,2.894000,-1.006287
1.346000,-1.206000,1.321200
-6.354000,-4.206000,0.551359
-3.504000,-1.756000,0.683343
-5.954000,-2.506000,0.711847
1.096000,-0.106000,-0.649316
-0.254000,0.244000,-0.401910
-3.754000,-0.856000,-3.086035
-1.054000,-0.656000,-2.994680
0.046000,2.394000,-0.175756
-6.154000,-2.106000,0.145565
-2.454000,-3.806000,-2.579716
-6.504000,3.444000,-2.824879
2.296000,-0.006000,-0.750146
-5.154000,4.544000,-0.641423
-6.454000,1.844000,-2.870132
0.246000,1.294000,0.979180
-4.154000,3.644000,1.929171
-0.804000,1.994000,1.225554
-2.254000,-0.806000,2.043636
-3.504000,2.444000,1.542988
-6.304000,-3.756000,0.917513
1.046000,-0.606000,-0.796406
-3.204000,3.644000,2.531597
-5.354000,2.394000,-0.208251
-3.904000,2.694000,1.414582
0.796000,0.344000,-2.798758
-6.454000,4.844000,-1.259892
-3.504000,-2.656000,0.047569
0.146000,-0.006000,-0.473993
-6.004000,-2.256000,-2.984115
-3.054000,1.694000,-1.762779
-6.104000,-0.556000,-1.658028
-5.504000,1.994000,2.601661
1.746000,0.944000,0.006380
0.196000,-0.056000,0.185921
-4.654000,0.844000,2.059428
-5.854000,0.244000,-1.155115
-0.604000,0.694000,1.201890
-6.504000,-3.556000,-2.314735
0.446000,1.644000,0.057018
-0.654000,-1.206000,0.696082
0.446000,-0.906000,-1.542256
-2.504000,1.744000,3.002787
-1.754000,1.594000,-0.900509
-3.404000,-3.306000,1.008725
-6.204000,3.544000,-1.184383
-5.204000,4.644000,1.842655
2.946000,1.444000,2.467643
-2.904000,1.994000,-3.093322
0.846000,0.194000,-1.468955
-6.854000,4.694000,-3.089934
-4.304000,3.194000,-1.756642
-2.404000,-2.206000,-2.390318
-1.854000,0.344000,-0.729976
-5.804000,2.294000,0.637008
-4.604000,4.494000,-0.444260
1.846000,1.894000,-1.426484
-3.004000,-3.756000,0.280014
-6.754000,-3.006000,2.410803
-5.204000,-2.056000,-3.124873
-6.554000,4.744000,-2.106556
-5.404000,3.794000,-2.151241
0.446000,-0.656000,3.071335
-6.754000,1.544000,-1.306102
-6.804000,0.644000,-0.165300
-1.854000,0.844000,-2.727500
-2.804000,3.494000,1.056595
-1.854000,-0.806000,1.376994
-5.054000,3.544000,-1.295019
-4.754000,-1.156000,1.890901
2.896000,-0.956000,-0.185481
2.146000,-1.206000,0.397818
2.496000,-0.406000,-1.512844
-6.554000,3.994000,-0.013386
2.346000,0.244000,1.303159
-3.654000,-1.356000,0.814217
-4.904000,-2.206000,-1.560474
-3.104000,-2.856000,-1.469342
-4.404000,1.344000,-2.044164
-3.554000,-1.106000,-0.169909
-5.254000,-0.606000,-0.089248
-4.204000,-0.756000,0.341157
-4.104000,2.394000,0.135826
-5.404000,1.594000,3.105808
-0.804000,-0.706000,0.630476
-6.254000,-2.806000,-0.694434
-5.604000,0.994000,-0.318214
-1.504000,0.494000,2.022183
-3.354000,-4.356000,-0.394739
-5.604000,2.894000,-0.603760
-5.204000,-2.706000,2.205551
-2.704000,0.544000,3.111045
-2.504000,-1.756000,2.857535
-6.754000,-4.406000,-1.485152
-3.554000,-2.156000,2.130584
-3.004000,0.944000,-2.336045
2.346000,-1.256000,0.932633
-3.004000,4.394000,-2.705361
-4.054000,-4.356000,1.199158
-3.904000,1.994000,2.984899
-2.804000,4.544000,-1.034494
-4.804000,-0.856000,2.863521
-6.354000,-0.556000,-1.168430
-1.654000,-0.206000,1.427555
-2.854000,3.944000,0.012071
-6.104000,-3.906000,2.737563
-5.304000,-3.106000,1.396540
-0.204000,-0.956000,-0.349725
-5.204000,3.394000,0.817954
-1.504000,1.444000,-1.591826
0.696000,0.944000,0.760847
1.796000,1.044000,0.273880
-3.404000,-4.106000,2.258773
-2.654000,2.044000,1.672953
2.846000,-0.806000,1.335627
-3.654000,-1.006000,0.176478
-0.904000,2.444000,-2.009569
-5.504000,3.144000,1.902044
-0.154000,0.594000,0.784274
-1.254000,1.944000,-1.626757
-3.804000,4.744000,-0.726287
2.396000,1.044000,-2.670737
3.046000,-0.856000,-2.343705
-3.054000,-1.556000,-0.883479
1.146000,-0.706000,-2.364874
-3.404000,-2.656000,0.642438
2.896000,-0.306000,-2.948244
-6.054000,-0.956000,0.540894
-5.504000,2.544000,1.948253
-2.554000,2.794000,1.878789
2.746000,0.744000,1.947653
-4.854000,-1.206000,2.112946
-1.254000,2.444000,2.008312
-5.104000,2.994000,-0.581826
-0.154000,1.594000,1.310562
-1.304000,0.594000,2.841596
-5.704000,-3.306000,3.036204
-5.454000,-4.156000,2.368350
-3.504000,1.994000,-2.428186
-3.954000,3.444000,-2.128300
-5.204000,-0.056000,-0.245510
-4.954000,-1.156000,-1.421323
1.546000,1.294000,-2.511858
-2.504000,-1.156000,-1.770660
-6.204000,-1.906000,-0.876089
1.446000,-0.356000,0.820459
-3.204000,-4.256000,-0.568338
-6.454000,-4.106000,-2.429714
-2.804000,-1.356000,2.216127
2.346000,0.494000,-1.833026
-2.504000,-2.506000,-2.526440
2.896000,-0.156000,-1.715889
-0.604000,-0.706000,-1.089212
-4.804000,3.494000,1.708306
