x,y,yaw
1.200000,0.400000,-0.907427
-5.900000,-2.450000,-0.952756
0.350000,0.600000,-0.208662
-6.000000,-1.500000,-0.420634
-2.350000,0.750000,1.717719
1.700000,3.850000,0.991754
-1.750000,0.300000,-0.773613
-0.250000,-0.550000,-2.625856
1.200000,-3.750000,-0.766029
1.100000,-0.350000,1.215617
-6.250000,4.500000,-1.543139
0.700000,-0.500000,-0.538903
-3.350000,0.100000,0.632506
-3.700000,0.850000,1.222541
-2.350000,0.200000,0.267826
0.850000,-0.650000,2.735539
-4.250000,1.000000,-2.210398
-0.550000,0.050000,2.717834
1.050000,3.250000,2.464270
-6.200000,-2.700000,0.093999
-6.500000,-0.700000,-2.487739
-2.650000,-0.100000,-1.220625
1.300000,0.800000,-1.256599
-4.550000,0.350000,1.942061
-6.550000,-0.250000,3.053662
-5.500000,-2.150000,1.078604
0.200000,0.200000,1.186937
1.850000,-0.200000,-1.835284
1.050000,5.050000,-2.369184
-5.800000,-2.450000,2.544817
1.950000,-0.500000,-2.445709
-5.850000,2.150000,-0.613891
-1.100000,1.250000,1.410155
-4.250000,0.300000,1.894800
-4.800000,0.750000,1.669075
0.850000,1.950000,2.769723
1.950000,-1.200000,-0.894909
1.800000,-1.500000,1.192824
1.950000,-2.650000,-1.949572
2.300000,-2.250000,-0.060526
2.600000,4.600000,-2.327666
-5.050000,1.800000,-2.181130
-6.450000,3.400000,0.293869
-3.500000,0.350000,-0.325243
-5.250000,-2.550000,-2.876361
2.650000,-2.800000,1.038934
1.800000,3.700000,0.707987
-6.250000,-4.250000,-0.188042
0.900000,3.000000,0.014335
-5.750000,-2.100000,1.777288
-5.350000,4.400000,1.758258
2.600000,4.650000,-1.614275
-4.700000,1.400000,-0.177339
-4.100000,0.800000,1.718268
-5.800000,-2.550000,-0.654090
-0.500000,0.500000,2.239798
2.100000,-2.650000,3.119463
-0.350000,-0.450000,2.049237
-4.850000,2.700000,2.933300
-4.850000,0.950000,2.396460
-5.700000,0.100000,2.234180
-2.550000,0.650000,0.599301
2.600000,1.850000,-1.930531
-0.950000,0.600000,-0.595509
-1.250000,-0.350000,-0.771147
2.600000,2.900000,-0.455653
-5.700000,1.350000,0.375704
1.400000,-2.350000,-0.168965
0.350000,0.800000,-0.586223
-6.300000,-2.550000,-2.586960
1.100000,0.100000,-2.576478
2.300000,2.400000,-0.936690
-5.050000,-2.200000,-2.503411
-1.650000,1.100000,-2.981466
1.450000,-0.450000,-0.776845
-5.750000,2.150000,1.675365
1.350000,-1.050000,-1.850704
2.000000,3.100000,-0.045961
-5.000000,4.850000,-3.136122
-6.000000,-3.200000,2.161144
0.100000,0.200000,2.141326
-6.100000,-3.900000,0.734690
-6.200000,4.700000,0.849147
-0.900000,0.650000,0.045782
-5.500000,0.500000,-2.853833
-5.000000,1.950000,0.586051
2.450000,3.800000,2.770481
2.600000,-0.550000,0.074447
2.600000,2.500000,-0.716660
1.550000,4.800000,-1.699051
1.400000,4.900000,0.106993
2.250000,-1.300000,3.124364
-5.500000,2.150000,-2.550188
1.250000,0.800000,1.143570
-2.050000,0.700000,-3.001514
0.650000,1.250000,-1.761175
0.500000,0.300000,-0.890302
-6.550000,3.550000,-1.137000
1.050000,0.500000,-2.195268
2.150000,-3.300000,-1.313609
-6.350000,2.200000,-2.912816
0.800000,2.800000,-3.072576
-6.050000,-1.650000,0.065566
-5.250000,4.600000,2.701060
1.700000,-1.600000,0.561096
-1.100000,0.600000,-2.443659
1.450000,0.800000,1.525202
1.450000,-0.850000,-0.728072
2.000000,-2.900000,-0.595165
2.050000,-0.100000,-0.183367
-1.150000,-0.250000,-1.034555
1.200000,-1.250000,0.666552
1.300000,2.850000,0.645571
-6.250000,-2.000000,1.615861
0.350000,1.000000,-0.132684
0.850000,-2.050000,0.711966
1.050000,3.150000,0.578453
-0.150000,1.300000,2.861994
-5.950000,1.550000,-2.570423
0.800000,-2.800000,1.999589
2.600000,3.050000,-2.513606
2.650000,-3.700000,-1.775797
-4.250000,0.650000,-0.888985
2.150000,-3.800000,3.051221
-5.600000,1.900000,-2.732114
-6.450000,-2.400000,-2.619671
-4.750000,0.050000,-1.585148
-4.850000,0.600000,-0.032790
-5.600000,4.450000,2.775027
-6.550000,-1.700000,-3.025996
-6.250000,0.700000,1.350164
1.800000,-3.650000,-0.058609
-4.950000,-2.100000,-1.346434
1.150000,3.750000,2.827329
-5.250000,3.700000,1.926348
-5.100000,-2.000000,1.498707
2.050000,2.300000,2.542751
-6.500000,2.400000,2.781543
-4.950000,-3.400000,-0.694380
-5.050000,3.550000,-0.860458
-1.450000,-0.300000,-2.583612
-6.100000,1.650000,-1.279577
1.000000,-2.250000,-1.137428
-5.900000,0.850000,-0.986212
-6.300000,0.750000,-2.327283
-2.400000,-0.350000,2.666363
-5.750000,-4.150000,2.721747
-4.250000,0.100000,-1.480997
2.550000,-0.200000,-1.936215
-2.750000,0.200000,-0.799530
-5.000000,-0.850000,-0.677696
-5.450000,-3.750000,-0.153010
0.450000,0.500000,1.072205
0.950000,-2.350000,-0.972761
-6.350000,-2.400000,-1.889695
1.700000,-3.200000,-1.768031
-1.300000,1.250000,-0.018182
0.900000,-2.850000,-1.995681
1.300000,4.700000,-2.457815
0.950000,4.850000,3.133672
-5.500000,3.000000,2.938099
-2.400000,0.750000,2.543508
-1.100000,-0.100000,-1.083951
1.650000,2.500000,0.207876
-4.350000,0.400000,0.355094
2.600000,4.250000,-0.328561
-6.200000,-1.400000,2.081191
-6.450000,-1.400000,-0.223236
-5.900000,-1.900000,2.627929
1.750000,-4.050000,1.356840
-6.250000,-4.150000,-0.719394
1.350000,3.800000,-2.194039
-6.100000,1.000000,2.375027
1.900000,2.850000,-2.643473
-3.450000,0.700000,1.297594
2.550000,1.150000,-1.228683
1.300000,-0.050000,0.966384
2.450000,2.750000,2.127129
2.050000,-1.950000,-2.204817
-4.550000,0.150000,1.207402
-5.100000,-2.500000,0.884262
-5.150000,-4.050000,1.496661
1.600000,2.800000,1.861499
1.750000,3.650000,-2.744064
1.200000,0.400000,-2.839046
-5.950000,-1.100000,-1.284387
2.450000,-3.600000,-1.131998
-1.100000,0.100000,-1.274173
-6.500000,0.600000,2.546421
-3.000000,1.050000,0.063916
-5.950000,-1.850000,1.948288
1.600000,2.950000,0.538169
-5.850000,-3.950000,2.484482
2.050000,-2.750000,-0.470748
-6.250000,0.700000,0.794559
-6.550000,-2.650000,-1.589681
-5.900000,1.800000,2.936950
0.950000,-2.800000,0.416845
-6.100000,0.000000,0.453779
1.500000,3.200000,-2.157046
1.350000,2.200000,-2.250937
-6.650000,0.400000,-2.726392
-6.400000,-1.500000,1.990489
-0.900000,1.200000,-2.888821
-6.200000,-1.250000,1.569410
2.550000,-0.100000,2.990374
-5.000000,2.350000,2.601320
-4.450000,-0.350000,1.640487
1.550000,2.500000,1.859546
-5.500000,-2.000000,2.191813
-6.350000,-4.300000,-2.496417
-1.100000,-0.100000,-1.500402
2.400000,3.050000,-0.755516
0.300000,0.450000,-1.214669
1.050000,-1.200000,2.250244
-6.000000,3.750000,-0.370492
2.250000,-0.850000,0.524539
1.000000,4.500000,1.499892
-5.400000,0.650000,0.331289
-6.450000,1.550000,-2.181206
-5.250000,0.050000,-0.841169
-1.650000,1.250000,1.294262
-4.050000,0.300000,-0.731410
-6.650000,1.550000,-1.647262
2.250000,4.750000,1.874434
-5.600000,1.600000,-1.463285
-5.650000,4.800000,-0.587251
-5.750000,4.700000,1.634013
-6.500000,-2.300000,2.682161
1.350000,2.400000,-0.992408
-5.050000,3.800000,1.805066
0.800000,0.900000,-2.506083
-5.750000,0.050000,2.637492
-5.850000,-2.200000,-1.367628
-5.350000,-2.950000,-0.539846
1.950000,-4.050000,0.071830
-3.050000,0.350000,0.967461
-1.800000,0.400000,2.540700
-5.250000,-0.750000,-1.533609
-4.900000,-2.500000,-2.567695
0.900000,5.000000,-0.738017
0.050000,-0.450000,-1.610370
-5.950000,4.950000,1.500388
1.900000,-1.900000,-2.800525
2.300000,1.600000,2.212644
0.200000,0.200000,-1.951931
-6.600000,3.800000,1.453174
-4.900000,-1.300000,2.280434
0.350000,0.100000,0.018362
2.500000,0.400000,-1.573630
-4.550000,0.950000,-2.416688
1.600000,-3.700000,0.533347
-6.350000,3.600000,-0.736767
1.650000,3.100000,-0.221041
-6.200000,4.650000,1.696415
-4.450000,0.450000,-1.216097
-4.700000,0.600000,2.573549
2.550000,5.000000,1.306780
0.600000,0.550000,-2.690661
-4.950000,1.100000,2.964531
-6.450000,3.700000,1.023797
0.950000,2.300000,1.980628
-1.000000,0.150000,1.745922
-4.950000,-2.750000,2.101861
1.550000,-0.250000,1.499829
1.300000,0.200000,2.129803
0.850000,-0.650000,-1.572666
1.800000,1.600000,-2.320095
1.050000,-0.100000,0.273622
-5.300000,-2.150000,-2.905442
2.350000,0.500000,-2.884902
1.250000,1.400000,0.297243
-5.000000,1.900000,2.877632
-3.750000,0.250000,-0.959521
-5.800000,-3.550000,-1.870621
-4.950000,-1.200000,-0.402754
2.450000,-0.550000,2.038259
-4.950000,2.300000,1.839457
-6.000000,4.100000,-2.631839
0.400000,0.600000,2.586361
-5.600000,-2.300000,-1.024105
1.850000,1.550000,2.537859
-5.650000,-2.350000,2.313028
-6.300000,-3.150000,-1.010326
-3.100000,0.450000,1.767785
1.200000,-2.300000,-0.352170
1.550000,4.950000,2.661926
-6.400000,1.250000,2.658566
-2.600000,1.000000,0.558052
2.850000,-4.050000,2.314120
-5.200000,0.150000,2.358901
0.450000,-0.450000,1.050077
-5.700000,-4.150000,-1.249073
1.000000,-1.800000,-0.869493
-5.300000,2.750000,-1.396928
1.050000,-2.350000,-2.508553
0.300000,1.150000,0.092144
-6.250000,0.650000,-0.591348
-6.000000,2.050000,-0.574838
1.550000,-2.650000,1.267679
2.100000,3.000000,0.959739
1.750000,-0.600000,-2.143253
2.100000,-2.100000,-2.617306
-6.350000,1.550000,1.505944
-5.750000,0.200000,0.476613
-1.000000,0.750000,-0.574181
-3.150000,0.400000,-0.427807
0.000000,-0.250000,-1.775052
2.000000,1.050000,1.940421
1.450000,3.700000,-2.189566
-4.100000,-0.250000,2.443987
-5.650000,-0.100000,-0.878392
-6.400000,2.000000,-0.681276
-5.750000,0.450000,0.979733
-4.850000,-0.300000,-1.049203
2.150000,-1.900000,-0.625965
-5.100000,2.400000,1.382087
-5.050000,2.100000,-2.190785
2.350000,2.550000,2.984655
1.800000,3.600000,-0.012505
-3.000000,0.300000,1.533573
-4.700000,1.350000,1.856614
-2.650000,0.050000,-0.431052
2.550000,1.100000,-2.458689
1.850000,-3.950000,-1.561551
-6.300000,-1.250000,2.086948
-5.500000,1.800000,-2.556117
-4.850000,0.300000,-1.076149
-1.700000,1.000000,2.544123
-4.550000,0.350000,2.930073
-5.050000,-2.100000,-1.619650
2.550000,-4.200000,2.847808
-5.700000,0.000000,3.011383
1.300000,3.150000,-0.669249
-4.850000,2.050000,2.224422
0.900000,-2.400000,2.580913
1.750000,-1.000000,1.452986
2.400000,-1.100000,-2.354945
1.700000,2.000000,-1.652998
-1.550000,-0.250000,2.131907
2.550000,-2.000000,2.463944
-6.400000,1.800000,-0.778555
2.250000,2.350000,-1.619082
2.000000,4.650000,0.983125
-5.500000,-0.950000,-1.084331
2.050000,-0.450000,1.806669
1.350000,0.600000,-2.651677
-3.250000,1.300000,-1.385207
-0.500000,-0.200000,-2.731102
2.050000,2.700000,-0.453280
-5.200000,-0.750000,-0.775775
-0.600000,0.550000,1.571785
-1.100000,1.100000,0.587671
-0.350000,0.050000,0.924823
-5.350000,-3.300000,2.911928
-5.600000,0.450000,-1.199137
-4.250000,0.700000,0.959764
3.650000,-3.950000,3.117274
-5.250000,-2.400000,-0.562585
-1.600000,1.150000,-1.717093
-6.550000,0.950000,-0.218827
0.250000,-0.300000,-0.946734
0.900000,-1.100000,-0.763287
1.650000,0.150000,-2.784505
-1.950000,-0.450000,3.130538
-6.600000,-1.150000,-2.473342
-3.850000,0.800000,-2.766790
-6.550000,3.400000,-0.846986
1.000000,-3.000000,-0.456302
-5.000000,4.100000,-0.821653
-4.800000,0.000000,2.681242
1.050000,-0.900000,1.910162
-5.800000,-1.650000,2.428899
-5.800000,4.400000,1.810475
-5.450000,-2.550000,-1.340227
1.700000,4.950000,2.632205
1.800000,3.200000,-2.194982
2.100000,0.150000,-2.517493
-1.300000,0.150000,1.949664
-1.050000,0.350000,-0.621218
-2.150000,0.600000,3.057857
-6.200000,3.000000,-2.649750
-4.900000,3.850000,-1.936737
-6.300000,0.750000,-1.433923
-3.050000,-0.200000,-1.750009
-5.150000,2.050000,-1.455857
1.500000,3.800000,2.074692
-3.850000,-0.500000,-2.994335
2.250000,-1.200000,0.618160
2.550000,-4.100000,2.102076
-5.950000,-1.900000,-1.866269
-0.800000,-0.550000,-0.231723
2.100000,-3.300000,2.891009
2.200000,4.100000,-0.269345
2.600000,-0.700000,-2.302591
0.800000,5.050000,-1.708335
-6.200000,-1.950000,2.690375
-5.700000,2.900000,-0.724766
1.900000,2.600000,0.921083
1.400000,2.700000,-2.127422
0.350000,0.250000,0.648829
-6.350000,-1.700000,-0.701697
0.750000,1.100000,1.583358
-6.400000,-0.900000,0.278781
1.400000,1.650000,2.366018
-4.800000,-0.200000,1.355944
1.700000,4.500000,0.752029
-6.150000,0.400000,-2.754997
1.950000,4.950000,-2.255336
-0.850000,0.000000,2.667504
2.800000,-4.250000,-0.532903
1.350000,4.200000,-1.602225
1.700000,3.300000,-0.494637
-6.350000,2.100000,1.730562
-1.000000,-0.300000,-0.302552
-5.650000,4.100000,-2.916172
0.950000,-4.150000,1.470651
1.350000,-1.300000,1.284875
-4.300000,0.500000,0.864874
1.150000,3.400000,-2.594231
-5.450000,-2.000000,-0.962994
0.900000,4.850000,1.125674
1.950000,2.500000,1.382758
-2.900000,0.550000,1.396271
-6.200000,3.700000,1.732250
-1.200000,1.050000,0.814039
1.250000,4.050000,-2.630277
-5.450000,1.400000,1.241068
-6.000000,-0.100000,-0.050166
-6.550000,4.900000,-0.648549
1.050000,-0.100000,0.853818
-5.600000,3.000000,0.324812
2.400000,-4.300000,0.316248
2.600000,0.600000,1.481202
1.900000,4.600000,0.624033
-6.450000,1.850000,2.972102
-4.300000,0.300000,2.127972
1.000000,-1.800000,2.027942
-6.150000,1.100000,0.379878
-2.450000,0.550000,3.107733
2.150000,0.850000,2.541803
-6.350000,2.050000,-3.062038
2.600000,2.600000,-0.631710
1.600000,-2.400000,1.069972
1.850000,-0.900000,-1.180618
-4.400000,0.800000,0.885738
-1.500000,1.150000,-1.885977
-0.750000,-0.500000,-1.746119
-5.000000,2.600000,-2.088211
-5.400000,2.200000,1.798671
1.550000,-4.100000,-2.042481
2.350000,-3.100000,1.910613
1.000000,4.500000,-0.518876
-6.150000,2.450000,-1.103172
-5.100000,-0.500000,1.017287
-4.850000,-1.600000,0.926073
-6.450000,1.400000,2.102193
1.500000,-3.700000,0.055952
-5.800000,4.350000,2.116010
2.600000,-3.350000,-1.941942
-5.850000,2.150000,2.177253
-5.450000,-1.950000,-2.392593
-0.800000,0.150000,0.141103
2.450000,-4.100000,1.644365
-6.400000,-2.450000,2.615710
-5.250000,0.750000,-3.012725
-1.350000,0.550000,0.920159
-6.600000,-1.850000,2.340856
-4.300000,1.150000,1.871639
0.900000,-0.550000,-1.883252
1.200000,3.550000,0.817392
-5.850000,-3.050000,-3.050518
2.550000,-0.850000,1.493597
-4.900000,-3.300000,2.082231
1.050000,-2.700000,-2.326058
2.000000,0.500000,1.929950
1.300000,1.200000,1.486599
-6.050000,1.400000,2.693542
1.300000,1.600000,1.307900
2.250000,3.800000,-0.723430
1.900000,2.500000,-2.170636
-5.900000,-0.750000,0.385616
-6.250000,1.800000,2.786642
-2.550000,0.650000,1.487160
-5.300000,-0.400000,-1.907667
-6.200000,-3.500000,-2.849099
-5.400000,1.100000,0.126071
-4.750000,0.500000,-1.828998
-0.700000,-0.550000,-2.108642
-5.250000,0.300000,2.035238
2.200000,0.850000,-1.787881
1.050000,3.600000,0.788462
-6.450000,2.250000,1.024526
0.800000,-2.200000,1.082631
-4.950000,3.950000,2.140235
-6.500000,-3.850000,-2.067225
0.900000,4.450000,-1.980886
2.100000,4.850000,-3.041584
-3.250000,1.200000,1.119594
1.400000,2.350000,0.591209
-5.600000,-4.250000,1.345278
0.850000,-3.300000,-1.848473
-5.500000,4.050000,-1.310285
1.350000,3.100000,2.514526
1.450000,3.800000,-0.312321
2.350000,1.700000,-2.411149
2.150000,-3.150000,-2.274267
-0.100000,1.000000,2.353663
-4.250000,-0.050000,0.091617
1.950000,-0.800000,2.165415
2.450000,0.000000,2.324765
1.250000,-2.350000,1.647518
-5.150000,0.850000,-0.795152
-5.700000,-2.700000,0.878397
-6.050000,2.150000,1.619301
1.150000,-2.200000,-0.007148
-5.150000,4.800000,0.204768
-5.850000,4.150000,0.376078
-5.200000,0.700000,-2.826247
2.100000,-1.050000,0.278952
-2.650000,0.350000,0.633348
-4.850000,4.650000,-2.724706
2.400000,-1.500000,-0.998552
-5.150000,-3.900000,-2.306553
-4.000000,0.700000,2.406632
-5.500000,2.200000,-1.124797
0.300000,0.450000,-1.618533
-4.600000,-0.300000,-1.984427
1.700000,0.350000,-3.130687
2.550000,3.650000,0.486121
2.100000,3.900000,-2.273136
1.600000,-3.700000,-2.935268
2.500000,2.950000,0.638717
2.150000,-1.700000,0.036231
1.550000,-0.700000,-0.801740
-5.000000,0.000000,-0.634608
0.850000,2.000000,-2.801813
-5.050000,3.250000,1.371265
-6.000000,3.150000,1.838462
-0.750000,1.100000,-0.476970
2.000000,-1.750000,0.925609
-5.050000,-2.450000,1.941439
-3.700000,1.300000,-0.367033
-3.450000,0.000000,0.597443
-3.900000,0.700000,1.678169
-0.650000,0.950000,1.337938
1.700000,-3.700000,-0.676554
-5.050000,3.150000,-1.089660
-4.850000,1.150000,1.580101
0.800000,0.100000,2.290792
-4.850000,-1.050000,-0.709094
1.000000,-3.150000,-2.056133
0.950000,-1.150000,-2.696842
-5.850000,2.300000,-2.399477
-0.550000,1.250000,1.788314
0.600000,1.050000,-2.893447
-4.950000,1.100000,-1.573028
1.900000,0.300000,-0.375428
1.000000,2.050000,-0.927205
2.400000,1.350000,0.784786
1.300000,-2.000000,0.004780
-6.450000,-1.450000,-2.387143
-5.900000,-0.750000,-0.659364
-5.750000,3.150000,-0.274834
1.850000,-3.400000,-2.298735
-5.000000,1.150000,-1.459990
1.800000,-0.850000,2.651274
-2.900000,0.100000,2.744661
2.250000,4.300000,-2.212817
-0.200000,0.750000,2.939566
-5.500000,4.300000,-1.243735
-6.550000,-1.800000,1.306322
-0.350000,1.100000,-0.664247
0.450000,0.700000,-2.632995
1.250000,-0.500000,-0.743073
1.750000,0.300000,-0.775038
-1.150000,0.550000,0.519220
-0.850000,0.850000,-1.896184
-4.700000,-0.250000,-2.567751
-1.600000,0.750000,-2.668795
-5.850000,0.150000,-2.622480
-5.700000,-1.950000,-2.500218
-6.400000,2.150000,2.358913
-6.450000,-2.400000,-0.378120
-6.050000,0.600000,1.788675
1.650000,4.450000,-0.874579
-6.350000,-1.850000,2.027197
-5.700000,4.650000,2.579051
2.100000,-3.000000,2.883334
2.400000,2.400000,3.069533
1.850000,-0.750000,1.431342
-5.400000,-2.950000,0.441812
-5.050000,1.400000,2.991925
1.900000,0.950000,0.821914
-5.750000,-0.450000,-2.810534
-5.400000,2.200000,-0.313986
-3.300000,0.050000,0.119112
1.600000,2.450000,1.268254
2.300000,-0.600000,-0.565097
-5.350000,1.050000,1.144791
-0.450000,-0.400000,2.600380
2.250000,1.850000,-2.842727
0.600000,0.500000,0.337867
-4.400000,0.600000,2.819801
2.400000,0.950000,2.411370
-6.050000,2.950000,-1.251403
1.300000,0.300000,0.777613
1.250000,-1.600000,1.262053
-5.250000,3.550000,0.558009
-1.600000,0.500000,0.325628
-1.800000,0.700000,2.499596
-5.900000,2.300000,1.835316
-4.950000,0.650000,-1.629704
-5.750000,4.300000,-0.511646
-6.400000,-3.800000,1.493937
-6.650000,2.350000,0.783450
-6.350000,-0.200000,1.272428
-6.400000,-2.400000,0.410562
-6.650000,-4.000000,1.320180
2.450000,-4.200000,0.845032
-5.000000,-2.200000,0.215387
2.550000,2.350000,1.616919
-0.050000,-0.550000,0.141202
-5.650000,-3.600000,-0.241002
-5.600000,0.000000,2.642148
-3.650000,0.650000,-0.101089
-5.800000,-2.000000,3.126620
-6.350000,-3.850000,-2.182656
-5.900000,-0.700000,-0.797026
0.800000,-3.500000,-1.468551
1.200000,2.250000,-1.143477
1.750000,1.550000,0.624351
-5.900000,4.950000,1.257355
-1.000000,0.900000,1.513382
-5.850000,2.500000,1.486884
3.350000,-4.250000,1.387804
-6.000000,0.250000,1.135879
-5.200000,0.600000,-2.836444
-1.050000,-0.100000,-2.135429
1.050000,-3.600000,-0.317017
0.800000,-1.250000,1.894056
0.800000,1.600000,2.112639
-1.250000,1.100000,-0.825882
-2.100000,0.850000,2.807956
-5.800000,-1.650000,0.281375
-1.050000,0.050000,-1.394365
-4.000000,1.000000,1.043397
-4.400000,1.300000,-2.051458
1.500000,2.400000,1.044321
-5.650000,3.500000,-0.248288
-6.500000,-0.050000,2.440117
-6.400000,-1.450000,0.637444
-5.500000,2.200000,-2.120159
-4.900000,-0.850000,1.395536
-4.100000,0.250000,-1.911731
2.450000,2.600000,-1.847205
1.850000,1.350000,-1.309003
1.250000,-2.000000,1.141694
-6.200000,-1.050000,-1.725872
0.900000,-3.500000,-2.548484
-2.800000,-0.150000,1.251822
-6.050000,1.350000,-2.115563
-4.900000,-2.200000,0.338438
0.900000,-4.200000,-1.030248
-5.400000,-0.400000,-2.932474
-6.350000,1.050000,-0.723921
-0.050000,1.100000,-0.685027
0.700000,0.250000,0.935380
1.850000,2.050000,2.927635
-6.400000,0.550000,-1.009362
-6.450000,-2.950000,-1.767554
1.700000,2.750000,0.544074
-6.250000,1.450000,2.434186
-4.900000,4.050000,2.280634
-2.850000,1.200000,2.278609
2.300000,-1.450000,-1.125310
2.600000,2.350000,-2.230002
2.000000,-3.250000,-2.453587
-5.450000,3.300000,-0.939715
2.500000,4.150000,-0.360364
-4.200000,-0.300000,-1.771800
-5.950000,-4.100000,1.721613
1.550000,-3.750000,-0.909049
-5.650000,-0.750000,2.116591
1.350000,0.000000,-2.010241
1.700000,-1.700000,-1.101083
