x,y,yaw
-5.336000,9.756000,-1.872085
-6.386000,6.406000,0.637410
-6.236000,-1.194000,-1.106034
-5.136000,5.906000,-2.469108
-6.186000,-3.794000,-0.374822
-6.286000,-8.294000,1.502425
-6.536000,6.756000,-0.590991
-0.386000,-0.194000,2.237510
-5.586000,5.356000,-2.931587
2.614000,7.056000,2.048513
-3.286000,1.106000,2.672186
-6.336000,5.206000,-0.575471
-4.686000,0.306000,1.058478
1.464000,7.456000,-1.893728
-6.136000,-8.944000,2.238339
-5.436000,-11.144000,2.158865
2.064000,-2.144000,0.300103
-5.036000,-8.994000,-0.297593
2.464000,-0.994000,-1.453722
2.364000,9.306000,1.863176
-5.886000,-8.644000,-2.108058
1.514000,5.106000,-0.157201
1.164000,-6.044000,-1.154325
1.764000,4.306000,-2.150690
-5.836000,9.506000,0.391874
-4.886000,1.656000,-2.690772
1.514000,-8.794000,1.691280
-6.086000,3.656000,-1.737414
1.064000,-10.744000,-0.876934
0.914000,10.156000,0.444689
1.014000,-1.144000,-1.203726
-6.436000,-6.644000,1.491189
-5.586000,-0.894000,-2.857821
2.664000,-1.494000,-2.838422
0.914000,5.056000,1.314542
-5.986000,5.556000,0.264908
1.464000,-11.544000,-1.514442
2.314000,3.406000,-2.201515
-6.536000,7.806000,-0.140295
-6.136000,8.956000,3.010316
-5.286000,-3.144000,1.417807
-5.486000,-6.994000,1.795254
-5.736000,-4.744000,1.444801
1.164000,1.506000,-0.491353
-5.086000,8.456000,-0.642556
-6.136000,-10.594000,-0.216942
-5.886000,-5.494000,1.886785
0.614000,0.406000,-0.016816
1.764000,3.606000,-2.674102
1.964000,9.456000,-2.370515
-4.786000,-5.994000,1.022583
1.714000,9.856000,-0.498759
-5.586000,2.906000,-1.954515
-5.286000,2.056000,0.074062
1.114000,8.656000,-2.693315
-5.586000,0.806000,-2.518781
-5.786000,-9.844000,0.543896
-3.086000,-0.344000,-2.486109
-5.586000,-0.694000,2.656238
-4.736000,-0.594000,-0.299327
-5.786000,9.756000,-3.076253
-4.886000,3.256000,2.959383
2.364000,-9.344000,2.795955
2.414000,-4.644000,0.199634
-6.436000,7.506000,-1.405167
1.314000,2.406000,1.012912
-5.986000,10.206000,-0.101631
-5.786000,10.806000,-0.339307
2.314000,-9.444000,-0.934590
-5.186000,-1.444000,-2.328478
1.314000,6.356000,1.441496
-0.736000,0.356000,-0.228456
2.064000,6.356000,1.179760
-5.736000,4.856000,-1.811826
-5.186000,-9.744000,-2.519185
2.664000,-5.044000,2.429605
1.314000,1.506000,2.563737
-6.036000,-1.844000,-2.917588
1.064000,-9.194000,-2.522040
2.014000,-10.844000,-0.767126
1.764000,-2.044000,-0.249460
2.714000,-8.044000,1.569620
1.464000,9.156000,2.768033
2.514000,2.706000,1.616435
-5.836000,-0.144000,0.373665
-5.786000,-5.294000,1.101475
-5.486000,-2.194000,0.091938
-6.486000,1.006000,2.835896
-6.136000,10.606000,0.890340
-6.036000,6.106000,-2.588231
-6.486000,8.106000,0.111499
-6.186000,5.406000,2.221708
-2.986000,0.756000,-1.948113
-6.186000,6.856000,0.793220
2.114000,-3.894000,-0.203244
2.164000,0.056000,-3.030907
2.214000,-7.144000,1.933562
-6.186000,-11.344000,-0.802125
0.914000,4.356000,-2.528267
-5.486000,-3.094000,1.310192
1.014000,3.806000,-2.264121
-6.586000,10.656000,-1.032094
0.964000,7.806000,1.675271
2.664000,-9.094000,1.129069
0.964000,-10.244000,0.473174
-6.486000,2.556000,-1.266830
2.614000,-11.694000,2.814970
-6.036000,-6.694000,-1.265418
1.364000,3.956000,-2.467742
1.814000,-0.244000,0.942197
-6.186000,2.056000,0.302815
-6.286000,-4.144000,-2.276509
0.664000,0.356000,1.725590
2.014000,-8.994000,-0.647657
-5.236000,-10.944000,-2.769116
-5.136000,4.506000,2.009329
2.714000,-11.744000,2.227999
-6.436000,-3.244000,-2.066926
-5.936000,5.506000,-0.608713
-5.236000,6.256000,-0.627984
2.514000,-11.744000,2.151022
1.214000,-7.144000,0.125163
-6.286000,8.406000,-2.828962
-6.486000,4.606000,1.089018
1.514000,-11.394000,1.371780
-5.886000,6.306000,3.104170
-6.486000,-7.794000,-1.828901
-4.236000,-0.144000,-0.423093
-5.336000,-4.744000,-1.569824
-0.136000,0.306000,3.105626
-6.086000,-11.194000,0.101089
-6.036000,-4.944000,-1.194516
0.614000,-0.344000,-1.590858
-6.286000,9.806000,-0.203526
2.514000,7.706000,-0.443327
-5.036000,-1.894000,-1.421702
1.514000,1.406000,-2.061863
-6.186000,7.606000,2.645609
-5.836000,-3.694000,1.475990
-3.686000,0.456000,-1.898171
1.264000,0.256000,-1.545834
-5.236000,-6.644000,-0.746014
-5.786000,-4.844000,-2.496141
2.464000,6.356000,-2.319067
-5.036000,-3.544000,-2.231791
2.514000,5.456000,1.720832
1.514000,-9.244000,-0.348727
2.314000,-7.894000,-1.361276
1.264000,-4.494000,0.689397
-5.286000,-4.794000,-3.001810
1.514000,5.506000,1.582969
2.464000,-5.394000,0.951855
-4.836000,6.406000,-0.664488
-4.786000,-7.894000,-2.329243
2.464000,-10.194000,1.425110
-4.886000,4.456000,2.393999
-5.236000,8.506000,-2.539183
-6.136000,-8.044000,-2.497962
-5.386000,-9.494000,-0.092380
1.564000,-5.994000,-0.812534
2.114000,-8.594000,-1.962067
-6.386000,6.506000,-2.297073
-5.986000,-3.494000,1.400034
-2.986000,0.456000,0.181228
2.614000,9.806000,-1.188103
-5.486000,-9.544000,2.252204
1.914000,-8.194000,0.598921
1.164000,-0.294000,-1.413594
-4.836000,-5.444000,1.191231
-0.436000,0.506000,-0.487680
-4.986000,5.256000,0.990207
-6.186000,1.556000,-1.450547
2.614000,-7.094000,-1.259652
2.514000,-1.044000,2.135806
2.414000,0.406000,1.710061
-5.186000,-11.094000,2.124743
-6.036000,9.306000,0.379597
0.014000,1.156000,-0.053629
-5.836000,8.606000,-1.301222
-4.886000,-5.294000,-3.125126
-4.936000,-3.294000,-0.296030
1.314000,-9.994000,2.658891
-4.836000,-8.594000,-1.955889
2.014000,8.906000,0.445282
-5.036000,3.156000,1.559038
0.764000,0.906000,-1.586216
-5.786000,4.756000,-0.769709
-5.686000,5.356000,1.741971
1.014000,2.056000,-1.385955
1.864000,3.256000,-2.513972
1.414000,6.156000,-0.333214
1.064000,6.056000,1.927128
-4.836000,6.106000,-1.010167
2.614000,8.156000,0.596660
-5.936000,10.506000,2.897265
-5.686000,9.806000,-1.947870
1.114000,8.906000,-1.430759
-6.086000,-4.444000,0.407533
-4.936000,7.106000,-0.540652
1.614000,-1.594000,0.399871
-0.586000,0.006000,-1.541641
2.164000,-11.394000,3.121382
-5.486000,-0.244000,2.166125
-5.036000,6.606000,2.491314
1.414000,-1.794000,-0.902697
-5.936000,5.656000,0.498091
-4.736000,0.206000,1.142924
1.064000,5.306000,-0.041718
1.914000,-7.244000,-2.183555
-5.286000,7.706000,-2.587307
-6.286000,-4.194000,-0.411136
1.914000,-3.494000,0.237610
-5.886000,-1.294000,0.885383
2.464000,8.206000,-0.102061
1.564000,8.906000,-1.604633
1.514000,-6.144000,-1.003311
1.764000,2.956000,-0.049087
-1.786000,0.056000,2.100057
-4.936000,7.206000,3.110246
-6.536000,3.956000,-1.716681
-5.636000,-5.294000,-1.096142
0.864000,8.606000,1.245594
1.814000,-8.394000,0.727231
-6.386000,5.106000,-2.651878
-5.986000,-4.144000,-3.049253
-6.536000,0.056000,-3.088046
-5.036000,-5.144000,2.327895
-5.786000,10.606000,2.972259
2.464000,-3.194000,-2.792500
1.764000,-6.694000,-0.129181
-5.186000,5.356000,1.539818
1.764000,-0.044000,1.699729
-2.886000,1.156000,-1.692094
-0.086000,1.156000,-0.196741
2.364000,-6.694000,0.386113
2.564000,7.206000,0.916553
-5.436000,-8.594000,2.489709
-5.986000,6.606000,-1.544422
-6.036000,9.156000,0.790109
-5.686000,-9.394000,-2.779634
1.414000,-3.994000,0.354156
-6.436000,-7.894000,-0.994278
-6.386000,11.356000,-0.137728
-0.586000,1.156000,-0.795445
2.164000,-2.344000,-2.715484
-0.086000,0.056000,-1.921396
1.814000,-8.844000,-3.048587
2.464000,-7.444000,-2.953653
-5.986000,11.006000,3.005668
1.814000,-5.994000,-0.520862
-5.986000,2.856000,-3.133346
2.014000,2.956000,1.634464
-6.086000,-3.744000,1.837579
-5.436000,-6.494000,3.074243
0.914000,9.906000,3.095840
-6.236000,10.256000,-0.058074
-6.486000,-7.944000,-0.572373
-6.086000,-6.394000,-2.770093
2.064000,-0.344000,0.712281
1.514000,-3.394000,1.899348
-5.036000,-4.794000,1.912645
-6.486000,5.906000,-1.483917
2.214000,-7.344000,1.344677
1.714000,0.006000,1.945306
-6.136000,-6.844000,2.940832
-5.686000,4.256000,-1.470222
2.364000,-1.544000,0.651037
-5.986000,-3.644000,1.210170
1.514000,-6.144000,1.180253
-3.386000,0.156000,1.514227
2.414000,5.556000,-0.201181
1.964000,-2.144000,0.069846
-5.986000,6.706000,2.303975
1.164000,3.956000,0.901300
2.514000,9.106000,-2.256232
-0.186000,-0.344000,0.390098
2.214000,8.806000,-1.767777
1.564000,0.656000,0.538217
2.314000,-2.044000,-0.263095
-5.136000,-0.944000,1.885217
0.864000,3.906000,2.369503
0.964000,6.206000,1.457408
-3.986000,0.956000,-2.679671
2.614000,11.406000,-2.777564
2.414000,-11.244000,-1.678020
1.664000,9.256000,-0.957022
1.614000,-0.544000,1.305658
2.714000,-7.944000,0.696358
-5.536000,8.356000,-2.079881
-5.636000,-9.544000,2.392838
-5.186000,4.806000,-2.860771
-5.536000,-3.044000,-0.677334
-5.836000,-7.744000,0.439336
-4.786000,-9.194000,2.187459
1.514000,9.556000,1.195969
-5.786000,7.106000,2.463060
-5.436000,3.606000,2.279375
2.414000,-9.194000,1.826355
-6.186000,-4.744000,-2.323413
1.414000,6.056000,-1.485143
-5.036000,6.806000,1.173869
0.864000,10.356000,2.279172
-2.486000,0.056000,0.798403
-0.836000,-0.294000,-2.404577
-5.186000,2.056000,2.416590
2.264000,1.706000,2.641909
2.464000,3.806000,-1.296054
1.764000,-5.394000,-0.162195
-4.736000,-10.844000,-2.682678
0.914000,9.506000,-1.583199
-6.236000,-6.894000,-0.290747
-5.436000,7.106000,-2.646634
-5.736000,-10.894000,2.799739
-5.386000,-3.444000,-2.935267
1.364000,6.056000,-1.829579
-5.336000,7.656000,1.851135
1.364000,8.206000,0.378941
-1.836000,-0.344000,-1.547026
2.364000,1.106000,-0.851530
-4.936000,-8.594000,0.959385
-6.086000,-8.294000,-0.984798
2.014000,-3.144000,2.668465
2.114000,2.006000,1.386297
-6.086000,-5.594000,-1.365193
-2.286000,-0.494000,0.861161
2.464000,-3.294000,-2.022893
-6.136000,-1.494000,1.077581
-6.036000,-4.144000,-2.598466
-6.236000,-11.094000,0.311491
-6.486000,-4.494000,0.913633
-2.336000,0.606000,-2.847076
0.914000,-4.094000,-1.751862
-5.586000,9.406000,-2.006048
1.264000,-1.494000,2.009791
1.714000,-6.594000,-1.862135
-6.436000,-8.144000,-2.012344
1.764000,6.456000,2.077972
-2.236000,-0.044000,-1.547676
-4.886000,-9.594000,-1.737812
-5.236000,-0.794000,-2.337374
1.664000,-5.394000,0.368947
-0.386000,-0.194000,2.741197
0.314000,0.756000,-1.528800
-3.486000,0.706000,-1.486846
-3.236000,0.756000,-1.025940
-6.236000,3.606000,-0.150409
2.114000,-8.844000,-1.737927
-5.936000,2.656000,0.714829
-5.186000,-2.244000,-2.835458
1.964000,-3.444000,-2.607497
-4.886000,-4.994000,-2.873979
-1.486000,-0.494000,1.644079
1.664000,0.406000,2.311977
-4.136000,0.406000,-0.054008
1.414000,2.656000,0.229827
-5.836000,-10.144000,-0.667825
-3.436000,0.806000,-2.027202
1.664000,7.656000,0.849524
2.714000,-5.744000,1.134325
-6.336000,6.056000,2.505153
-5.486000,4.756000,2.879755
-5.186000,-1.944000,1.125618
-6.036000,2.156000,1.431096
1.964000,-8.544000,0.888401
2.114000,-5.794000,-3.074825
-4.636000,0.556000,2.180442
1.364000,-0.094000,2.249143
-5.086000,7.656000,-2.477996
-5.436000,-5.994000,1.996631
2.564000,-9.444000,-0.327079
1.814000,-7.294000,1.933787
2.314000,4.606000,-1.676584
1.964000,5.106000,0.206392
2.264000,-3.594000,2.935235
-6.386000,-5.094000,-1.060718
-6.386000,6.706000,-0.990207
1.814000,-2.494000,2.602007
2.264000,-9.794000,-0.152976
1.764000,-4.094000,-1.155876
-1.236000,0.306000,-1.798799
2.714000,-5.694000,-1.684417
1.814000,6.356000,0.090192
1.664000,5.806000,2.846071
1.064000,9.306000,2.189900
-5.636000,-7.894000,-1.990038
-5.036000,-1.344000,-2.911640
-5.136000,0.856000,-0.757254
0.014000,-0.594000,1.206197
-5.636000,-7.794000,-2.063398
-5.286000,6.056000,2.903377
2.464000,-7.294000,1.414742
-1.386000,-0.044000,2.733233
-5.936000,-10.944000,-2.757159
-5.286000,3.706000,3.133816
-3.836000,1.056000,0.798006
1.914000,7.106000,-0.486719
-6.136000,5.706000,-0.534286
1.414000,-6.194000,-2.219911
-5.636000,-2.594000,0.080257
-4.736000,-8.744000,1.170417
-5.736000,2.106000,2.705188
-6.336000,-10.844000,-1.319582
0.964000,8.806000,-2.815780
-1.986000,0.956000,-1.984318
-6.336000,8.106000,2.760674
-4.986000,5.106000,2.786168
1.564000,-2.244000,1.942830
0.764000,0.606000,2.917230
0.914000,-4.894000,-0.117346
2.314000,6.356000,-2.240806
2.214000,-0.794000,-2.835012
2.664000,-1.694000,-0.968036
-5.836000,7.756000,-1.476076
-5.286000,-9.594000,-0.484425
-4.986000,4.606000,-1.477497
2.164000,2.056000,0.091664
-5.986000,-8.044000,-1.413328
-6.036000,-8.894000,-1.544240
1.864000,-7.194000,-0.253189
2.114000,-5.144000,-3.084662
-6.386000,5.906000,2.782106
-5.686000,-1.044000,-2.622287
-6.486000,5.806000,-1.811304
-4.786000,-2.794000,-0.049643
-3.686000,1.006000,2.640637
-5.636000,3.706000,-2.877583
1.214000,-4.644000,-0.876106
-6.386000,6.506000,1.635952
-2.336000,0.906000,0.987263
-0.286000,0.656000,-2.386550
2.514000,7.306000,1.859216
2.114000,-4.994000,0.651033
-5.986000,-0.794000,0.835425
-5.236000,4.606000,-1.917869
2.264000,-3.544000,0.179936
1.214000,10.106000,-1.356933
2.414000,-6.744000,-0.606195
1.714000,5.156000,-2.880804
1.264000,-5.394000,-0.728619
-6.286000,-4.744000,1.286150
-1.736000,1.056000,0.072152
0.964000,-6.694000,-2.125912
-6.186000,-2.144000,-1.794911
-5.886000,7.856000,-1.404796
-5.736000,3.006000,-2.957469
-6.436000,-5.794000,1.511879
2.314000,-0.394000,0.992128
-5.436000,-9.644000,2.829580
0.014000,0.656000,0.344287
1.364000,-4.794000,-2.072080
1.364000,-9.094000,2.631683
-4.786000,-4.544000,-2.915682
1.764000,2.056000,1.509434
-5.336000,1.856000,-0.567208
1.614000,2.706000,-1.978739
0.414000,0.406000,2.396312
1.864000,-11.794000,-2.125574
-6.536000,6.356000,-0.864274
1.314000,-11.494000,-2.247466
2.164000,1.106000,0.003076
-4.886000,0.056000,-3.028313
0.964000,-4.394000,-2.356478
-5.986000,6.156000,-2.607441
-6.336000,-7.644000,2.846499
1.814000,-6.544000,-0.798539
2.714000,-10.094000,-1.307901
1.814000,0.706000,-2.890535
-5.286000,-5.394000,1.731597
1.214000,-5.794000,1.860893
1.014000,-9.794000,-2.138273
1.314000,7.306000,-1.257535
1.464000,-0.644000,2.196478
-5.436000,-1.744000,1.884594
2.014000,3.356000,-1.447560
1.114000,-8.994000,0.543966
1.114000,9.706000,1.972047
-6.186000,1.906000,-0.199898
1.914000,-2.444000,-2.080439
-5.686000,-5.794000,-2.240773
2.514000,-6.094000,1.954883
-6.186000,1.656000,-2.295573
1.614000,-7.194000,-1.583583
1.964000,-0.294000,0.728315
-5.586000,-10.394000,0.558738
-0.486000,0.556000,0.948465
1.814000,4.606000,-3.102064
1.364000,5.956000,-1.855272
-5.286000,-9.494000,-1.443371
-4.936000,5.756000,-2.941072
-6.036000,-11.394000,-2.534239
2.264000,-5.744000,2.642560
-3.636000,0.906000,-1.278798
1.164000,-5.144000,-2.298222
-6.386000,4.506000,2.273978
1.264000,-2.044000,2.717313
1.864000,5.956000,1.958793
-5.636000,-3.644000,0.625661
-0.836000,-0.444000,2.697346
-5.586000,0.506000,-2.538557
0.714000,0.106000,1.133449
1.764000,9.456000,-0.497180
-3.036000,0.656000,0.552598
1.564000,5.856000,-0.958679
-1.136000,0.756000,-0.687569
-4.786000,-2.544000,-1.027080
1.164000,5.906000,1.531878
1.164000,6.106000,1.416248
1.414000,-11.344000,-1.106089
0.614000,-0.594000,1.163999
0.914000,7.456000,-1.483492
1.564000,-5.944000,1.505542
-5.786000,3.206000,-1.423726
1.064000,5.456000,-2.771805
-4.886000,1.956000,-2.366571
2.114000,5.656000,2.227990
-6.486000,4.556000,2.667549
-5.986000,4.756000,1.392179
-0.486000,0.456000,-1.839593
1.464000,-6.044000,0.916283
-5.186000,1.856000,0.175901
2.114000,6.756000,0.088980
2.164000,8.006000,-0.677286
2.164000,0.006000,1.968298
-5.736000,-9.194000,1.301914
1.514000,-3.094000,2.727102
-1.236000,0.406000,2.885891
-0.236000,-0.244000,0.550105
-5.436000,3.656000,-0.979510
1.064000,4.706000,-1.921055
1.064000,-9.244000,-1.368588
-5.836000,3.106000,1.949013
-0.936000,0.656000,0.350713
1.814000,5.806000,-1.983576
-4.886000,-3.394000,-0.891877
0.514000,0.656000,-0.360199
-5.386000,7.106000,3.098142
0.864000,0.106000,-1.438047
-6.236000,0.306000,1.712298
-5.436000,-6.094000,0.171196
1.214000,-1.194000,-1.709875
-6.036000,7.306000,-0.353948
-6.486000,-8.294000,0.266687
-6.036000,0.306000,1.862748
-4.986000,-9.044000,0.828576
-0.286000,1.006000,0.544031
-4.936000,-2.744000,1.200064
-6.036000,-2.044000,0.932459
2.164000,-0.844000,-0.306504
0.864000,7.256000,-0.876896
1.714000,1.806000,-1.332619
-5.336000,4.806000,0.910316
2.064000,-7.444000,-1.555017
-5.636000,6.106000,-0.881242
0.864000,8.206000,-1.241571
-2.786000,0.006000,-1.839002
2.414000,4.256000,0.779178
-6.336000,7.506000,0.141089
1.064000,2.706000,-2.367164
-1.986000,0.906000,-2.236485
-5.786000,4.206000,1.398861
0.864000,1.456000,3.132729
-6.036000,-6.244000,1.752218
1.014000,3.156000,-1.777339
1.964000,-0.744000,-0.287326
-5.436000,-0.044000,1.622896
-5.636000,6.106000,0.512088
1.264000,-7.394000,1.453104
-1.486000,-0.344000,-2.509912
1.514000,-2.644000,-1.853709
-5.536000,-1.794000,2.791235
0.514000,0.056000,-2.495160
-5.636000,2.106000,2.085026
-5.536000,-5.244000,-3.093011
-4.786000,-5.294000,2.188203
-6.386000,11.356000,2.489112
1.914000,1.256000,-0.475453
1.214000,-2.794000,-1.085267
2.014000,-4.894000,2.016097
-5.636000,1.806000,0.425540
2.364000,3.856000,-0.463105
2.564000,4.056000,1.227224
-0.436000,-0.344000,-2.490858
2.214000,-4.594000,1.076257
-0.936000,0.906000,-1.038880
2.064000,-11.244000,-2.333414
-5.686000,-6.094000,0.868050
1.364000,5.606000,-0.205568
-3.586000,1.156000,0.917475
-5.886000,-2.344000,1.048978
-5.936000,2.806000,2.142692
1.764000,8.556000,0.670179
-6.486000,11.356000,2.209715
1.214000,6.706000,1.058539
-5.586000,1.256000,-1.422006
2.414000,-9.744000,-0.895938
-5.236000,6.056000,0.087427
-5.136000,9.306000,3.090248
2.264000,-8.944000,-2.950035
-6.086000,0.806000,-1.478973
-4.936000,2.306000,0.531986
-5.286000,-8.744000,-1.054039
-6.336000,-3.244000,-0.787269
-6.136000,-4.444000,0.075212
2.514000,8.606000,0.929647
-5.486000,1.306000,-1.916512
2.014000,-7.644000,1.676805
-5.236000,7.656000,0.704082
-6.536000,7.906000,0.869482
2.464000,-9.094000,-2.215902
1.064000,3.056000,-1.875286
-6.336000,-8.194000,1.075321
-5.686000,-5.394000,-2.608897
-5.186000,-8.694000,-1.499525
-0.136000,-0.544000,-1.685909
-6.536000,10.556000,1.877474
-5.586000,4.706000,1.427958
2.514000,-8.994000,0.111441
2.014000,7.606000,1.664016
2.014000,-5.244000,0.136476
1.214000,-3.294000,-1.002518
0.964000,-5.094000,0.159201
1.914000,1.856000,-0.605934
-4.936000,-4.694000,-0.524295
2.214000,2.906000,-2.986890
-5.986000,1.706000,0.450301
-5.836000,-0.094000,-2.847474
-5.036000,5.156000,2.306527
1.014000,-10.294000,-0.710502
-4.886000,-2.694000,2.824067
2.014000,6.756000,1.183985
-4.936000,0.006000,-2.563639
1.364000,-9.544000,-2.958978
-3.336000,0.056000,-2.016980
2.514000,-8.344000,0.497240
1.914000,-5.944000,-0.998395
-1.436000,-0.194000,-2.709237
-4.936000,0.556000,-1.408880
-6.086000,-4.944000,1.328367
-6.086000,1.056000,2.776507
1.264000,-11.244000,-2.123371
2.164000,-8.644000,1.031708
1.864000,6.606000,0.804659
-5.936000,-10.144000,-2.140219
1.964000,-3.744000,2.457886
-6.136000,-5.794000,-3.049732
-5.586000,-9.944000,-0.180889
2.164000,9.756000,2.575301
1.264000,-10.994000,-0.107050
-1.486000,0.606000,2.128914
-5.236000,-7.794000,-1.688008
2.514000,4.306000,-2.117735
-0.586000,0.256000,-0.576436
-5.786000,-8.294000,-1.764742
-5.936000,2.056000,3.113220
-2.686000,0.206000,1.139779
0.014000,-0.244000,3.114499
-5.286000,0.406000,-2.016387
-4.586000,0.206000,2.728019
-5.486000,8.706000,0.821601
-1.386000,-0.344000,-3.139894
1.514000,8.356000,-0.317771
1.814000,-8.194000,2.798423
-5.936000,2.506000,-0.146383
1.714000,-10.344000,2.628970
0.714000,0.456000,-3.119146
-4.236000,-0.444000,-0.464678
2.464000,-9.294000,0.820366
1.014000,-1.794000,-0.123006
1.764000,0.256000,0.260209
-6.486000,7.156000,-2.496121
-5.636000,4.756000,2.001352
1.914000,-2.794000,1.883065
-5.036000,6.256000,1.573428
1.564000,3.656000,3.074918
-6.286000,-2.744000,-1.789224
1.364000,0.006000,-1.043947
-5.336000,9.656000,-1.046193
