x,y,yaw
-6.489000,4.522000,1.862513
2.661000,6.522000,0.530518
1.961000,4.272000,-2.053422
2.661000,8.072000,-0.325348
-3.639000,-0.578000,0.742942
1.261000,-5.628000,0.390317
-4.939000,0.672000,0.950805
1.211000,5.122000,1.774424
-5.589000,4.922000,1.270413
-5.239000,-4.078000,-0.537801
-5.239000,4.022000,-2.370104
-1.589000,0.822000,-1.638891
-5.289000,1.322000,2.410064
-5.289000,-4.928000,2.903366
1.561000,-2.328000,-2.876588
-6.139000,2.822000,-0.260076
1.961000,3.372000,-1.615409
1.111000,6.172000,1.417668
0.811000,-0.728000,-2.798495
-6.189000,0.622000,-2.899402
1.011000,5.872000,-1.054144
1.361000,-9.728000,-2.054301
1.711000,1.822000,-0.773899
2.511000,-0.428000,0.040339
2.211000,-5.528000,0.890184
-5.289000,-1.428000,1.333856
-5.239000,-7.778000,0.834395
2.211000,6.122000,-0.869293
-3.589000,-1.578000,0.660292
-6.389000,-5.478000,1.005286
2.511000,-3.978000,-0.980451
-5.539000,6.072000,0.399045
-6.489000,-2.528000,0.578056
-5.389000,4.372000,-3.072127
-6.289000,-5.878000,-1.568755
-5.339000,6.672000,-3.129523
-4.689000,1.022000,2.465701
1.961000,-0.978000,1.309024
-5.389000,-0.078000,1.132285
-5.089000,7.322000,1.721450
1.511000,-4.528000,0.903278
-0.139000,-9.728000,-2.775133
-5.389000,0.922000,-2.402234
-6.189000,5.872000,2.013004
2.511000,3.672000,0.919118
-2.639000,-0.628000,0.037388
2.611000,7.422000,0.806048
0.861000,-2.778000,-2.642815
1.911000,-8.228000,2.532999
1.661000,-2.728000,2.503785
-5.089000,4.122000,2.713888
1.511000,-4.328000,0.220287
-0.089000,-0.828000,-2.166320
-6.139000,-6.078000,2.954465
-5.839000,-2.778000,-2.807119
1.911000,4.072000,0.076822
2.211000,-5.478000,-0.968060
-2.139000,-0.628000,2.009045
-0.839000,0.222000,1.317791
0.711000,-0.728000,-0.216346
0.711000,-7.078000,-0.569839
-5.789000,3.572000,-1.839667
0.961000,-7.028000,2.151094
-6.489000,7.522000,-0.394861
-4.889000,6.822000,-0.564880
-5.089000,5.922000,0.504176
-6.539000,-8.228000,-0.026296
1.411000,-9.828000,-0.311811
-5.239000,3.622000,-0.341784
1.661000,2.222000,-0.026826
-5.839000,-6.728000,2.464163
-5.589000,1.422000,-0.511478
-5.239000,-5.478000,-1.547423
-5.239000,-4.028000,-2.454733
1.311000,-0.328000,0.097674
-1.339000,0.822000,-2.260975
0.911000,-1.478000,0.518040
2.311000,-0.578000,2.681448
-6.239000,-6.678000,2.097050
0.711000,-0.678000,-1.558547
0.261000,-9.828000,-2.321699
0.711000,-0.928000,-2.669821
0.861000,-0.428000,-1.576224
2.011000,0.372000,-0.854304
-5.289000,6.272000,-1.241780
2.111000,-4.628000,2.272469
-5.389000,-7.928000,-3.098855
1.761000,-5.628000,2.618201
2.561000,5.072000,-2.988190
-4.939000,4.522000,2.579741
-5.089000,3.122000,2.959250
-6.489000,-1.028000,-0.334584
2.211000,0.722000,1.550469
0.861000,-8.178000,0.422897
-5.339000,-2.328000,2.231057
-5.239000,6.922000,2.625341
-5.339000,-7.428000,-2.521206
-5.639000,-4.828000,0.900125
-5.589000,-1.778000,1.617955
1.511000,-1.028000,0.791836
2.161000,0.872000,2.751178
0.361000,0.222000,1.936862
-5.589000,3.672000,-0.605811
-6.039000,-9.028000,1.371707
-5.939000,6.222000,-2.459998
-4.839000,5.772000,-0.942194
-5.039000,2.622000,0.222704
-0.089000,-9.878000,-1.046867
-5.289000,-8.978000,-0.013792
-5.089000,2.472000,1.815263
-5.389000,6.522000,-1.076240
1.261000,1.622000,0.021110
1.061000,6.722000,-2.707484
-0.039000,0.472000,-0.271102
1.661000,-2.778000,-1.481225
1.061000,0.172000,-0.149980
1.461000,0.072000,0.500369
1.111000,-6.628000,2.111615
-5.889000,8.122000,0.046310
-6.239000,-0.728000,0.250693
-0.739000,-0.578000,-0.934301
-6.039000,-4.478000,-0.899957
-6.439000,4.622000,3.049963
-5.439000,2.872000,0.533095
1.111000,-7.478000,0.821842
-5.889000,-5.428000,-1.344616
-1.889000,-0.678000,-1.112061
-1.939000,0.722000,-1.651479
2.511000,-3.128000,2.649985
2.511000,-4.428000,-1.477457
2.111000,2.872000,0.521852
1.511000,5.072000,0.843069
-5.539000,4.172000,-1.787953
1.011000,3.972000,1.136385
-6.539000,-5.728000,-0.725064
-5.589000,-0.178000,-0.223307
-6.089000,-0.278000,-2.382072
2.311000,6.572000,2.281956
-1.639000,-1.628000,-0.908353
-6.439000,-3.678000,-1.850621
1.061000,2.522000,-0.562522
-6.389000,0.472000,-2.710918
1.661000,-7.828000,-1.028197
-4.789000,5.072000,1.840061
1.811000,4.572000,-1.915059
1.511000,2.422000,-0.247080
2.461000,5.972000,-0.289779
1.061000,-3.778000,0.349554
-4.989000,1.322000,-2.474002
-4.939000,6.822000,2.368488
-5.189000,1.772000,-2.879792
-5.689000,-7.828000,0.766046
-4.889000,-6.578000,-2.938979
2.361000,-6.028000,-0.267311
-6.039000,-4.178000,-2.278072
-5.189000,-5.578000,-1.783719
-5.939000,2.572000,1.976477
-5.789000,-4.578000,1.211312
-0.989000,0.322000,1.913344
-5.089000,-6.178000,-2.107336
-4.839000,5.972000,-2.410933
0.961000,-8.528000,-0.762348
-3.289000,0.822000,-1.906022
-2.139000,0.022000,-1.873446
2.361000,-7.928000,1.046243
-6.389000,-8.428000,-1.552030
-6.039000,0.722000,-2.340266
-6.439000,4.422000,-2.074721
-6.089000,3.022000,0.578922
2.111000,-7.128000,-1.153246
-4.139000,0.572000,-1.281740
-6.439000,1.372000,2.206221
-5.189000,-5.978000,0.785123
2.561000,0.672000,2.791984
-6.539000,8.622000,1.948343
1.661000,-3.178000,-1.747663
1.461000,-8.028000,1.993493
1.311000,1.422000,1.999549
0.811000,0.572000,0.618963
-5.339000,-1.628000,2.040664
-0.739000,-0.778000,-0.294329
2.311000,-7.478000,0.458750
-5.839000,-0.578000,2.238625
-5.789000,-1.728000,0.472028
-4.789000,-5.328000,1.404245
0.861000,-4.428000,0.222578
1.361000,5.272000,-0.077819
-4.989000,0.372000,0.996770
-5.339000,7.072000,-0.817633
2.261000,-0.478000,2.713619
-6.139000,5.072000,-1.119923
1.061000,-5.378000,1.092603
1.061000,1.722000,-1.182193
-5.989000,7.822000,-0.297115
2.511000,-6.078000,0.715685
-5.239000,-1.678000,2.495880
-4.939000,-2.578000,-1.432825
-3.439000,-0.078000,3.132052
1.661000,7.122000,0.495360
-0.639000,0.422000,-2.715020
2.461000,-0.328000,-1.081436
1.911000,-8.278000,2.633127
1.861000,-7.178000,-1.704914
1.661000,-4.178000,-2.243886
1.161000,-5.728000,2.226468
1.311000,-2.078000,-1.603697
-5.939000,-8.028000,1.204453
-6.389000,5.822000,0.543153
-4.839000,-3.128000,2.359145
-5.539000,0.972000,-0.739830
-1.689000,-0.478000,-0.453270
1.311000,-2.228000,-0.383969
-5.389000,-0.928000,2.477719
1.061000,3.922000,-2.841361
-2.689000,-0.228000,2.128061
-0.639000,0.322000,1.955732
-4.939000,4.122000,-2.403835
-6.539000,-1.328000,2.205172
1.361000,4.322000,1.978042
-5.739000,-8.328000,0.560292
-5.389000,-5.128000,1.976792
2.411000,-3.278000,1.225401
0.461000,0.372000,0.109834
0.511000,-9.728000,2.357646
-5.189000,-3.678000,-0.719609
2.261000,-4.028000,-0.368993
0.711000,0.472000,-2.619392
-6.539000,-7.178000,1.380668
-1.189000,0.372000,-0.087389
1.461000,2.172000,-2.268206
-5.389000,-1.178000,-0.351346
2.611000,8.172000,1.972415
-6.289000,-5.178000,2.361640
0.911000,-5.878000,-1.211839
-5.389000,5.722000,-1.710282
1.161000,-1.878000,0.575401
0.111000,0.022000,1.441134
-5.839000,-3.078000,-1.695547
-5.239000,3.872000,0.902701
2.311000,6.822000,-1.782675
2.461000,2.372000,-1.265105
-5.039000,5.672000,-1.763987
-5.889000,2.222000,-1.272487
1.161000,-4.928000,-2.192785
2.111000,-3.678000,2.329717
-5.139000,7.072000,1.465734
-0.989000,0.822000,0.055457
1.211000,-1.278000,2.664080
0.861000,1.672000,-0.542863
-5.889000,5.672000,-1.922928
-3.989000,0.022000,2.137200
0.911000,1.172000,2.057629
1.661000,-2.478000,2.539657
2.061000,-6.578000,2.313610
2.011000,-2.328000,-0.028668
2.161000,6.772000,0.244627
-4.789000,3.572000,-0.762045
0.961000,-0.128000,2.598619
1.561000,-3.128000,-0.845336
2.461000,3.272000,-1.131056
0.861000,-2.628000,-2.458667
-1.289000,0.622000,2.177193
-6.439000,1.122000,2.751355
-5.989000,-1.378000,-2.358990
-0.739000,0.472000,2.395223
-5.689000,2.822000,-0.920274
-4.739000,-0.328000,-1.065553
2.461000,-2.428000,-2.438283
1.961000,6.572000,-1.755987
-0.639000,0.572000,-3.130195
1.011000,2.922000,1.155021
-5.939000,-3.428000,-0.400588
-5.089000,-4.278000,2.933286
-5.789000,-5.028000,1.046024
-2.489000,0.722000,-3.055181
-6.389000,4.672000,3.089242
-4.939000,-0.728000,1.340481
-4.939000,-8.078000,-1.188484
-5.489000,-6.228000,0.889124
0.111000,-0.028000,2.261236
1.661000,1.872000,-3.110538
-6.289000,-1.778000,-2.607443
1.761000,-9.628000,0.749249
-4.939000,3.122000,-0.275039
-2.889000,0.922000,1.643037
-6.089000,-1.478000,1.696631
2.361000,2.472000,1.879124
-6.489000,0.572000,-1.125510
-4.989000,6.372000,-2.054569
1.461000,-6.578000,1.719962
1.761000,4.872000,-2.978285
-5.189000,-3.228000,2.153534
-5.489000,3.872000,-1.079633
-3.939000,-0.728000,1.373268
-2.739000,0.222000,-0.019406
-5.189000,-7.778000,0.427170
-6.539000,7.472000,-2.091067
1.861000,-8.478000,1.814050
-6.539000,0.972000,2.420572
1.061000,6.672000,2.055572
2.011000,-5.128000,-2.995427
2.311000,3.422000,-1.801313
-5.639000,2.622000,-1.343229
-5.189000,-2.278000,0.192692
2.611000,1.522000,1.156624
-5.589000,-6.778000,1.211290
1.061000,2.872000,-0.760912
2.061000,6.722000,0.079762
-4.789000,7.172000,-0.303672
-5.789000,-2.428000,-1.477196
2.211000,3.972000,-0.882984
-5.939000,-5.928000,1.344678
-6.439000,-1.328000,1.614612
1.261000,0.022000,-2.523625
-6.239000,5.272000,-0.267734
2.011000,-7.178000,-0.364364
-5.439000,-8.728000,-1.279540
1.861000,-0.028000,1.914740
-5.339000,4.522000,0.578725
-5.789000,-0.778000,0.025595
1.161000,-6.578000,-1.109532
2.111000,4.872000,1.366532
2.061000,-1.728000,-0.343029
2.111000,-4.828000,-1.719354
-6.289000,8.772000,0.957646
1.261000,-4.628000,0.088226
-6.389000,-4.728000,-1.597905
-3.689000,0.822000,0.908503
2.111000,-0.628000,-2.198509
-5.839000,7.622000,1.984854
1.061000,-4.478000,0.589105
-6.439000,6.772000,-0.300331
-4.989000,-8.328000,-2.405567
-6.439000,4.472000,-2.297449
1.011000,-5.378000,2.939697
1.111000,-7.878000,2.174273
1.911000,3.472000,3.027163
2.511000,7.622000,-0.821866
-6.289000,-1.678000,0.635072
-5.289000,-8.928000,-1.180053
-0.589000,0.122000,-2.309391
-5.339000,6.972000,1.242492
-5.289000,-2.078000,1.173494
-6.239000,1.722000,-2.532989
0.711000,-8.328000,-1.582907
0.961000,-9.878000,-2.907861
-5.189000,4.622000,-0.341232
-5.389000,-9.028000,1.680823
2.561000,6.422000,-2.057797
1.811000,5.372000,-2.764159
-4.789000,-0.728000,-0.431700
-5.189000,-3.278000,-2.588119
-5.989000,0.772000,-2.133081
-2.289000,0.072000,-3.004371
-4.189000,-0.628000,0.347433
-1.789000,0.872000,1.894830
-4.839000,-5.878000,-1.708743
2.011000,7.172000,2.142052
-3.239000,0.322000,0.408826
2.161000,0.422000,1.361614
0.561000,0.722000,-0.836422
-6.139000,-2.778000,0.102177
-3.189000,0.322000,-1.209595
-5.139000,-5.928000,-2.414527
2.561000,4.172000,3.107643
1.711000,-5.028000,-2.748362
-5.789000,4.072000,-2.955263
-5.839000,-1.328000,2.010497
-5.139000,-6.778000,-2.224215
-5.689000,4.022000,1.966372
2.411000,5.922000,-1.131015
-5.989000,-6.728000,-0.584466
-1.889000,-0.378000,2.709248
2.411000,3.072000,0.054237
1.411000,-7.028000,-0.015552
-4.889000,2.922000,2.774699
1.711000,4.422000,0.361148
-5.589000,0.572000,2.988643
-4.339000,0.372000,2.011867
1.361000,0.872000,1.240569
-5.339000,-7.778000,-2.948724
1.561000,4.372000,0.256476
-5.339000,-3.978000,1.377010
-5.989000,-6.278000,1.649686
